thz,freq_kayser,vdos,vdos_normalized
0.0,0.0,,
0.206632233471281,6.8808533745936575,,
0.413264466942562,13.761706749187315,,
0.619896700413843,20.64256012378097,,
0.826528933885124,27.52341349837463,,
1.033161167356405,34.40426687296828,,
1.239793400827686,41.28512024756194,,
1.4464256342989672,48.165973622155605,,
1.653057867770248,55.04682699674926,,
1.859690101241529,61.92768037134291,,
2.06632233471281,68.80853374593656,,
2.2729545681840913,75.68938712053023,,
2.479586801655372,82.57024049512388,,
2.686219035126653,89.45109386971754,,
2.8928512685979344,96.33194724431121,,
3.0994835020692153,103.21280061890486,,
3.306115735540496,110.09365399349852,,
3.512747969011777,116.97450736809216,,
3.719380202483058,123.85536074268582,,
3.9260124359543394,130.7362141172795,,
4.13264466942562,137.61706749187312,,
4.339276902896901,144.49792086646679,,
4.5459091363681825,151.37877424106046,,
4.752541369839463,158.2596276156541,,
4.959173603310744,165.14048099024777,,
5.165805836782026,172.02133436484144,,
5.372438070253306,178.90218773943508,,
5.5790703037245875,185.78304111402875,,
5.785702537195869,192.66389448862242,,
5.992334770667149,199.54474786321606,,
6.198967004138431,206.42560123780973,,
6.405599237609711,213.30645461240337,,
6.612231471080992,220.18730798699704,,
6.818863704552274,227.06816136159068,,
7.025495938023554,233.94901473618432,,
7.2321281714948356,240.829868110778,,
7.438760404966116,247.71072148537164,,
7.645392638437397,254.5915748599653,,
7.852024871908679,261.472428234559,,
8.05865710537996,268.35328160915265,,
8.26528933885124,275.23413498374623,,
8.471921572322522,282.11498835833993,,
8.678553805793802,288.99584173293357,,
8.885186039265083,295.8766951075272,,
9.091818272736365,302.7575484821209,,
9.298450506207645,309.63840185671455,,
9.505082739678926,316.5192552313082,,
9.711714973150208,323.4001086059019,,
9.918347206621489,330.28096198049553,,
10.124979440092769,337.1618153550892,,
10.331611673564051,344.0426687296829,,
10.538243907035332,350.9235221042765,,
10.744876140506612,357.80437547887016,,
10.951508373977894,364.68522885346385,,
11.158140607449175,371.5660822280575,,
11.364772840920455,378.44693560265114,,
11.571405074391738,385.32778897724484,,
11.778037307863018,392.2086423518385,,
11.984669541334299,399.0894957264321,,
12.191301774805579,405.97034910102576,,
12.397934008276861,412.85120247561946,,
12.604566241748142,419.7320558502131,,
12.811198475219422,426.61290922480674,,
13.017830708690704,433.49376259940044,,
13.224462942161985,440.3746159739941,,
13.431095175633265,447.2554693485877,,
13.637727409104548,454.13632272318137,,
13.844359642575828,461.017176097775,,
14.050991876047108,467.89802947236865,,
14.25762410951839,474.77888284696235,,
14.464256342989671,481.659736221556,,
14.670888576460952,488.54058959614963,,
14.877520809932232,495.42144297074327,,
15.084153043403514,502.30229634533697,,
15.290785276874795,509.1831497199306,,
15.497417510346075,516.0640030945243,,
15.704049743817357,522.944856469118,,
15.910681977288638,529.8257098437116,,
16.11731421075992,536.7065632183053,,
16.3239464442312,543.5874165928989,,
16.53057867770248,550.4682699674925,,
