,freq_thz,freq_kayser,alphan
145,599.7733270460544,19972.45179063361,1425340.0671086612
146,603.9096948187857,20110.19283746556,1172022.6845020768
147,608.0460625915172,20247.93388429752,1103801.5636942985
148,612.1824303642486,20385.674931129477,1043699.5147412587
149,616.31879813698,20523.415977961435,1109754.7949059615
150,620.4551659097115,20661.15702479339,1531039.1542868393
151,624.5915336824428,20798.898071625343,1487714.2022227321
152,628.7279014551742,20936.6391184573,1230012.5322955444
153,632.8642692279057,21074.380165289258,1348608.9014448558
154,637.0006370006371,21212.121212121212,1417997.1392745534
155,641.1370047733685,21349.86225895317,1346005.4027424066
156,645.2733725460998,21487.603305785124,1185223.6171986987
157,649.4097403188313,21625.344352617078,1240929.5418054012
158,653.5461080915627,21763.085399449035,1072941.911780649
159,657.6824758642941,21900.826446280993,1115866.1184743117
160,661.8188436370256,22038.56749311295,1447542.7810504541
161,665.9552114097569,22176.3085399449,1127380.15921591
162,670.0915791824883,22314.04958677686,1211961.4548199407
163,674.2279469552197,22451.790633608816,1037980.6167098003
164,678.3643147279512,22589.531680440774,1216708.6746988336
165,682.5006825006825,22727.272727272724,1279648.524645982
166,686.6370502734139,22865.013774104682,969695.0800893761
167,690.7734180461454,23002.75482093664,1194919.1791102893
168,694.9097858188768,23140.495867768597,1358925.8765791932
169,699.0461535916082,23278.23691460055,995329.7463669652
170,703.1825213643396,23415.977961432505,1197336.145543301
171,707.318889137071,23553.719008264463,1067761.292124635
172,711.4552569098024,23691.460055096417,1014987.9520236497
173,715.5916246825338,23829.201101928375,1203917.9880116028
174,719.7279924552653,23966.942148760332,1024532.9153181585
175,723.8643602279966,24104.683195592286,1026086.6078566143
176,728.000728000728,24242.42424242424,1052935.8500374854
177,732.1370957734595,24380.165289256198,770711.3209046188
178,736.2734635461909,24517.906336088156,1086893.7336156005
179,740.4098313189223,24655.647382920113,1386849.7593970867
180,744.5461990916536,24793.388429752064,1820074.4889076885
181,748.6825668643851,24931.12947658402,1229741.9222471304
182,752.8189346371165,25068.87052341598,1313236.7947957083
183,756.955302409848,25206.611570247933,890251.8439168012
184,761.0916701825794,25344.35261707989,1050323.3382937093
185,765.2280379553107,25482.093663911844,1749985.9989279257
186,769.3644057280421,25619.834710743802,1045838.348863995
187,773.5007735007736,25757.575757575756,1063974.0251663958
188,777.637141273505,25895.316804407714,1608208.0967432742
189,781.7735090462364,26033.05785123967,1135464.329612751
190,785.9098768189677,26170.798898071625,1586011.372035884
191,790.0462445916992,26308.53994490358,1475788.771762406
192,794.1826123644306,26446.280991735537,1536406.1924627814
193,798.318980137162,26584.022038567495,1037686.6107219901
194,802.4553479098935,26721.76308539945,1170800.0973351246
195,806.5917156826248,26859.504132231403,1135049.9819517615
196,810.7280834553562,26997.24517906336,1291453.3670045722
197,814.8644512280877,27134.986225895318,1043127.0818413139
198,819.0008190008191,27272.727272727272,1134450.0696579448
199,823.1371867735505,27410.46831955923,1489432.9406317268
200,827.2735545462818,27548.209366391184,1468408.8725010988
201,831.4099223190133,27685.95041322314,1233367.9261573565
202,835.5462900917447,27823.691460055095,1154359.440450904
203,839.6826578644761,27961.432506887053,1083493.7111934323
204,843.8190256372076,28099.17355371901,1149264.8397237903
205,847.9553934099389,28236.91460055096,1028156.5983412613
206,852.0917611826703,28374.65564738292,1036259.10440061
207,856.2281289554018,28512.396694214876,928814.488725351
208,860.3644967281332,28650.137741046834,993724.4335511778
209,864.5008645008646,28787.878787878788,1214741.99697309
210,868.6372322735959,28925.619834710742,1079299.634856452
211,872.7736000463274,29063.3608815427,1081209.2940949716
212,876.9099678190588,29201.101928374657,1030329.6130436631
213,881.0463355917902,29338.84297520661,1108509.1539776193
214,885.1827033645217,29476.58402203857,1196619.5050135334
215,889.319071137253,29614.325068870523,832396.6883602594
216,893.4554389099844,29752.066115702477,1234472.5628976985
217,897.5918066827159,29889.807162534435,1356771.2642477413
218,901.7281744554473,30027.548209366392,949338.7338030181
219,905.8645422281787,30165.28925619835,979243.340791117
220,910.00091000091,30303.0303030303,1463787.3316339008
221,914.1372777736415,30440.771349862258,924043.5902706366
222,918.2736455463729,30578.512396694216,1089981.741905627
223,922.4100133191043,30716.253443526173,1879421.7331211497
224,926.5463810918357,30853.994490358124,1775696.9990884815
225,930.6827488645671,30991.73553719008,1503060.3267837341
226,934.8191166372985,31129.47658402204,1328395.6129462773
227,938.95548441003,31267.217630853997,1175795.8720301318
228,943.0918521827614,31404.95867768595,1558426.9841937898
229,947.2282199554927,31542.699724517905,1195627.348765895
230,951.3645877282241,31680.440771349862,1224161.057520419
231,955.5009555009556,31818.181818181816,1326887.5145652876
232,959.637323273687,31955.922865013774,1196639.2517942528
233,963.7736910464184,32093.66391184573,1325111.7915384404
234,967.9100588191498,32231.404958677685,1635878.3838755204
235,972.0464265918812,32369.14600550964,1605481.1207064728
236,976.1827943646126,32506.887052341597,1388332.5294430184
237,980.319162137344,32644.628099173555,1228164.0235040744
238,984.4555299100755,32782.36914600551,1270954.472027998
239,988.5918976828068,32920.11019283746,1121374.9312389924
240,992.7282654555382,33057.85123966942,1322242.7434008787
241,996.8646332282697,33195.59228650138,1846772.4618659928
242,1001.0010010010011,33333.333333333336,1920100.929098797
243,1005.1373687737325,33471.07438016529,1425506.013587688
244,1009.2737365464639,33608.815426997244,1215112.8654407943
245,1013.4101043191953,33746.5564738292,1375511.2191557658
246,1017.5464720919267,33884.29752066116,1386924.3952297915
247,1021.6828398646581,34022.03856749312,1084673.1672717207
248,1025.8192076373896,34159.77961432507,858559.5321513887
249,1029.955575410121,34297.520661157025,1115756.493333524
250,1034.0919431828524,34435.26170798898,1330853.9453596922
251,1038.2283109555838,34573.00275482094,1278587.6163018565
252,1042.364678728315,34710.74380165289,902909.4119856156
253,1046.5010465010466,34848.48484848485,810041.6246995322
254,1050.637414273778,34986.225895316806,976234.7743785735
255,1054.7737820465095,35123.96694214876,987437.0310040751
256,1058.9101498192408,35261.707988980714,1478512.77524299
257,1063.0465175919721,35399.44903581267,1595710.090691252
258,1067.1828853647037,35537.19008264463,1170925.3996542837
259,1071.319253137435,35674.93112947658,1345936.8946851091
260,1075.4556209101665,35812.672176308544,1043207.7759318886
261,1079.5919886828979,35950.413223140495,1391958.3174581837
262,1083.7283564556292,36088.15426997245,1205402.7758029844
263,1087.8647242283607,36225.89531680441,1138950.8241845833
264,1092.001092001092,36363.63636363636,1096710.6808239091
265,1096.1374597738236,36501.377410468325,1007163.4783289676
266,1100.273827546555,36639.118457300276,928250.1879349878
267,1104.4101953192862,36776.859504132226,1564312.6751417452
268,1108.5465630920178,36914.60055096419,1333648.5095488406
269,1112.682930864749,37052.34159779614,1276839.9125983866
270,1116.8192986374806,37190.0826446281,1051199.064908029
271,1120.955666410212,37327.82369146006,1227471.6850051838
272,1125.0920341829433,37465.56473829201,992621.7510838867
273,1129.2284019556748,37603.30578512397,1034322.3009409027
274,1133.3647697284061,37741.04683195592,1893560.7599352044
275,1137.5011375011377,37878.78787878788,1518303.9645421908
276,1141.637505273869,38016.52892561984,1302465.975702513
277,1145.7738730466003,38154.26997245179,1635683.1378213328
278,1149.9102408193319,38292.011019283746,1228605.1315742582
279,1154.0466085920632,38429.7520661157,1244545.9183840367
280,1158.1829763647947,38567.49311294766,1754381.8566237625
281,1162.319344137526,38705.23415977961,1583627.0103772543
282,1166.4557119102574,38842.97520661157,1339302.9994782694
283,1170.592079682989,38980.71625344353,1514928.357185903
284,1174.7284474557202,39118.457300275484,1467229.7635302974
285,1178.8648152284518,39256.19834710744,1097946.045113418
286,1183.001183001183,39393.93939393939,990590.9168320165
287,1187.1375507739144,39531.68044077135,1361626.9272713931
288,1191.273918546646,39669.42148760331,1412344.4825614577
289,1195.4102863193773,39807.16253443526,1829672.8881064919
290,1199.5466540921088,39944.90358126722,1852800.5489714537
291,1203.6830218648402,40082.64462809917,1526712.411647089
292,1207.8193896375715,40220.38567493112,1504724.5082220514
293,1211.955757410303,40358.12672176309,1157472.4730051102
294,1216.0921251830343,40495.86776859504,988069.5568940769
295,1220.228492955766,40633.608815427004,1010482.6487979009
296,1224.3648607284972,40771.349862258954,1552337.2085564162
297,1228.5012285012285,40909.090909090904,1324258.5598170056
298,1232.63759627396,41046.83195592287,1163751.7901791295
299,1236.7739640466914,41184.57300275482,1334607.2809727406
300,1240.910331819423,41322.31404958678,1097448.587103724
301,1245.0466995921543,41460.055096418735,2034328.2645749561
302,1249.1830673648856,41597.796143250685,1638330.3447306533
303,1253.3194351376171,41735.53719008264,1613618.1015030579
304,1257.4558029103484,41873.2782369146,1622373.202711258
305,1261.59217068308,42011.01928374656,1709841.765969123
306,1265.7285384558113,42148.760330578516,1271381.9543496391
307,1269.8649062285426,42286.50137741047,925069.4030970094
308,1274.0012740012742,42424.242424242424,1087355.1370015624
309,1278.1376417740055,42561.98347107438,1395488.9391036776
310,1282.274009546737,42699.72451790634,1158442.1859915848
311,1286.4103773194684,42837.46556473829,1394744.4002824225
312,1290.5467450921997,42975.20661157025,1575005.4587825683
313,1294.6831128649312,43112.947658402205,1347027.5751740045
314,1298.8194806376625,43250.688705234155,1154938.8985407671
315,1302.955848410394,43388.42975206612,1283573.859948041
316,1307.0922161831254,43526.17079889807,1155968.14865736
317,1311.2285839558567,43663.91184573003,1330009.6660774227
318,1315.3649517285883,43801.652892561986,1433015.7516124253
319,1319.5013195013196,43939.393939393936,2202547.6583612473
320,1323.6376872740511,44077.1349862259,1598343.338003352
321,1327.7740550467825,44214.87603305785,1290938.691152374
322,1331.9104228195138,44352.6170798898,1355431.5086603044
323,1336.0467905922453,44490.35812672177,1523006.51940437
324,1340.1831583649766,44628.09917355372,1551569.9719252556
325,1344.319526137708,44765.84022038567,1334114.7797165315
326,1348.4558939104395,44903.58126721763,1694257.929375279
327,1352.5922616831708,45041.32231404958,1400000.1198977379
328,1356.7286294559024,45179.06336088155,1552739.0526432346
329,1360.8649972286337,45316.8044077135,959716.8590029838
330,1365.001365001365,45454.54545454545,1471422.147629046
331,1369.1377327740965,45592.28650137741,982724.8654493091
332,1373.2741005468279,45730.027548209364,1083829.8455373598
333,1377.4104683195594,45867.76859504132,1392705.4303819106
334,1381.5468360922907,46005.50964187328,1550680.6001862918
335,1385.683203865022,46143.25068870523,1633663.0714817934
336,1389.8195716377536,46280.991735537194,2073560.0619247807
337,1393.955939410485,46418.732782369145,1461811.0416597438
338,1398.0923071832165,46556.4738292011,1600865.950265539
339,1402.2286749559478,46694.21487603306,1630044.3483868053
340,1406.365042728679,46831.95592286501,1683702.3183369634
341,1410.5014105014106,46969.69696969697,1267588.7689147482
342,1414.637778274142,47107.438016528926,1609275.1405082098
343,1418.7741460468735,47245.17906336088,1523497.032657859
344,1422.9105138196048,47382.920110192834,1495331.917001485
345,1427.0468815923361,47520.66115702479,1571833.9724246482
346,1431.1832493650677,47658.40220385675,1712048.1901667798
347,1435.319617137799,47796.1432506887,1520506.9599346174
348,1439.4559849105306,47933.884297520664,1668431.5673542195
349,1443.5923526832619,48071.625344352615,1473903.3727231259
350,1447.7287204559932,48209.36639118457,2124146.4242651965
351,1451.8650882287247,48347.10743801653,1072454.5621420592
352,1456.001456001456,48484.84848484848,2233568.759896929
353,1460.1378237741876,48622.589531680445,2270244.013730553
354,1464.274191546919,48760.330578512396,1098806.0991163633
355,1468.4105593196502,48898.071625344346,1302160.3883305218
356,1472.5469270923818,49035.81267217631,1748722.9583879441
357,1476.683294865113,49173.55371900826,1273751.459896106
358,1480.8196626378447,49311.294765840226,1122112.878067854
359,1484.956030410576,49449.03581267218,1293981.1739301542
360,1489.0923981833073,49586.77685950413,1371829.5120726295
361,1493.2287659560388,49724.51790633609,1554892.4492693346
362,1497.3651337287702,49862.25895316804,1232669.7392670736
363,1501.5015015015017,50000.0,1183945.9005508607
364,1505.637869274233,50137.74104683196,1093919.7817392766
365,1509.7742370469643,50275.48209366391,1523006.4489479582
366,1513.910604819696,50413.223140495866,1602116.0371189527
367,1518.0469725924272,50550.96418732782,1969291.2552722844
368,1522.1833403651588,50688.70523415978,1774593.2384705218
369,1526.31970813789,50826.44628099174,1462562.0910485717
370,1530.4560759106214,50964.18732782369,1593959.1814218396
371,1534.592443683353,51101.92837465565,1637686.2772548492
372,1538.7288114560843,51239.669421487604,1801716.735905983
373,1542.8651792288158,51377.41046831956,1393604.4685352396
374,1547.0015470015471,51515.15151515151,1617794.9030523933
375,1551.1379147742784,51652.89256198347,2155723.652718139
376,1555.27428254701,51790.63360881543,1852613.3333025272
377,1559.4106503197413,51928.37465564738,1176781.292511455
378,1563.5470180924729,52066.11570247934,1647449.1410818445
379,1567.6833858652042,52203.85674931129,1202705.5338962772
380,1571.8197536379355,52341.59779614325,1349873.536907344
381,1575.956121410667,52479.33884297521,2854006.575050903
382,1580.0924891833984,52617.07988980716,1779259.6689572919
383,1584.22885695613,52754.820936639124,983127.9714841512
384,1588.3652247288612,52892.561983471074,1324655.6142531722
385,1592.5015925015925,53030.303030303025,2037782.9605953875
386,1596.637960274324,53168.04407713499,1617965.5619744577
387,1600.7743280470554,53305.78512396694,2400564.517450818
388,1604.910695819787,53443.5261707989,1536969.0587830173
389,1609.0470635925183,53581.267217630855,1631590.5997875053
390,1613.1834313652496,53719.008264462806,1958951.302691278
391,1617.3197991379811,53856.74931129477,1932902.0520387772
392,1621.4561669107125,53994.49035812672,1191037.3579381087
393,1625.592534683444,54132.23140495868,1149871.5675846895
394,1629.7289024561753,54269.972451790636,1177639.9916300029
395,1633.8652702289066,54407.71349862259,1456138.306222842
396,1638.0016380016382,54545.454545454544,2482073.6646858603
397,1642.1380057743695,54683.1955922865,2166323.5979350484
398,1646.274373547101,54820.93663911846,1639043.3949342645
399,1650.4107413198324,54958.67768595041,1606708.98827537
400,1654.5471090925637,55096.41873278237,1524236.2412993922
401,1658.6834768652952,55234.159779614325,1121079.3085475594
402,1662.8198446380266,55371.90082644628,1381416.3972004205
403,1666.956212410758,55509.64187327824,1542934.7449367447
404,1671.0925801834894,55647.38292011019,1847620.0939604053
405,1675.2289479562207,55785.12396694215,1516225.379066866
406,1679.3653157289523,55922.865013774106,1408420.3031722442
407,1683.5016835016836,56060.60606060606,1427872.4459145782
408,1687.6380512744151,56198.34710743802,1356639.6547003933
409,1691.7744190471465,56336.08815426997,1245595.7659998173
410,1695.9107868198778,56473.82920110192,945964.4105357769
411,1700.0471545926093,56611.57024793389,864122.3078667764
412,1704.1835223653407,56749.31129476584,1310582.2618562568
413,1708.3198901380722,56887.0523415978,1262142.9962888467
414,1712.4562579108035,57024.79338842975,1037255.6053623311
415,1716.5926256835348,57162.5344352617,2502353.4114121753
416,1720.7289934562664,57300.27548209367,1363442.595183754
417,1724.8653612289977,57438.01652892562,1703489.0418322522
418,1729.0017290017292,57575.757575757576,1567822.1938844013
419,1733.1380967744606,57713.49862258953,1851105.8938254777
420,1737.2744645471919,57851.239669421484,1453559.5982188778
421,1741.4108323199234,57988.98071625344,1681592.5601267475
422,1745.5472000926547,58126.7217630854,1371915.4718889133
423,1749.6835678653863,58264.46280991736,1513167.0138921053
424,1753.8199356381176,58402.203856749315,1623236.4432374071
425,1757.956303410849,58539.944903581265,1866619.752027555
426,1762.0926711835805,58677.68595041322,1560458.5049644879
427,1766.2290389563118,58815.42699724518,1066229.8017369471
428,1770.3654067290433,58953.16804407714,2069451.9239923263
429,1774.5017745017747,59090.90909090909,1894134.2452270512
430,1778.638142274506,59228.650137741046,2524304.288339776
431,1782.7745100472375,59366.391184573,2467695.2748961737
432,1786.9108778199688,59504.132231404954,1478853.8881008886
433,1791.0472455927004,59641.87327823692,1690318.0426079717
434,1795.1836133654317,59779.61432506887,1563736.7993755047
435,1799.319981138163,59917.35537190083,1706557.0304957472
436,1803.4563489108946,60055.096418732785,1289786.3382749392
437,1807.592716683626,60192.837465564735,1613482.441137879
438,1811.7290844563574,60330.5785123967,1950772.4143513278
439,1815.8654522290888,60468.31955922865,1357449.344534572
440,1820.00182000182,60606.0606060606,1245457.6515983578
441,1824.1381877745516,60743.801652892565,1174475.2643214844
442,1828.274555547283,60881.542699724516,1238797.5177154061
443,1832.4109233200145,61019.28374655648,2320677.3350335034
444,1836.5472910927458,61157.02479338843,2261675.3025061768
445,1840.6836588654771,61294.76584022038,1177329.4114234895
446,1844.8200266382087,61432.50688705235,1332667.9698414283
447,1848.95639441094,61570.2479338843,2425977.5311091794
448,1853.0927621836713,61707.98898071625,1516844.9969816764
449,1857.2291299564029,61845.73002754821,2102993.1032074164
450,1861.3654977291342,61983.47107438016,1403188.0254795346
451,1865.5018655018657,62121.21212121212,1056127.137999231
452,1869.638233274597,62258.95316804408,1250354.2222900128
453,1873.7746010473284,62396.69421487603,1269251.689598622
454,1877.91096882006,62534.43526170799,1086631.3750259199
455,1882.0473365927912,62672.17630853994,1096848.1812906228
456,1886.1837043655228,62809.9173553719,1610670.8576641625
457,1890.320072138254,62947.65840220386,1516285.4384846634
458,1894.4564399109854,63085.39944903581,1235354.4138846816
459,1898.592807683717,63223.14049586777,1633824.0625025243
460,1902.7291754564483,63360.881542699724,1948678.0506677434
461,1906.8655432291798,63498.62258953168,1478872.1763165833
462,1911.0019110019111,63636.36363636363,2606178.726590344
463,1915.1382787746425,63774.10468319559,1938855.1388227642
464,1919.274646547374,63911.84573002755,1216324.9154526677
465,1923.4110143201053,64049.586776859505,2470962.970458675
466,1927.5473820928369,64187.32782369146,1815192.599475804
467,1931.6837498655682,64325.06887052341,1312659.0271905337
468,1935.8201176382995,64462.80991735537,1110947.2840061137
469,1939.956485411031,64600.55096418733,2220206.93228584
470,1944.0928531837624,64738.29201101928,2247270.626035292
471,1948.229220956494,64876.033057851244,1300484.612739141
472,1952.3655887292252,65013.774104683194,2522277.9422510257
473,1956.5019565019566,65151.515151515145,2002012.5044566453
474,1960.638324274688,65289.25619834711,1449874.20370521
475,1964.7746920474194,65426.99724517906,1874927.4027585657
476,1968.911059820151,65564.73829201102,1472356.3767373613
477,1973.0474275928823,65702.47933884297,903218.4800446905
478,1977.1837953656136,65840.22038567493,1819078.0366184327
479,1981.3201631383452,65977.96143250688,1975737.5234970397
480,1985.4565309110765,66115.70247933884,1634328.7160731815
481,1989.592898683808,66253.4435261708,1743344.5456340665
482,1993.7292664565393,66391.18457300276,1567301.7794167947
483,1997.8656342292707,66528.92561983471,2145274.549136203
484,2002.0020020020022,66666.66666666667,1563845.1546227306
485,2006.1383697747335,66804.40771349861,2187024.636042293
486,2010.274737547465,66942.14876033059,1628856.4827663146
487,2014.4111053201964,67079.88980716253,1539235.5365060058
488,2018.5474730929277,67217.63085399449,2030504.8589816685
489,2022.6838408656592,67355.37190082645,1837475.5741602993
490,2026.8202086383906,67493.1129476584,1295878.1050908277
491,2030.9565764111221,67630.85399449036,1748120.775542984
492,2035.0929441838534,67768.59504132232,1632372.40466045
493,2039.2293119565848,67906.33608815426,1188636.89381623
494,2043.3656797293163,68044.07713498623,1468601.0039130854
495,2047.5020475020476,68181.81818181818,1502425.978500871
496,2051.638415274779,68319.55922865013,1214322.9427833254
497,2055.7747830475105,68457.30027548209,1429694.8966993834
498,2059.911150820242,68595.04132231405,1631751.7981656573
499,2064.047518592973,68732.78236914599,1534166.3457291645
