,freq_thz,freq_kayser,real_diel,imag_diel,alphan
3182,31.82318231823182,1059.7119711971195,11.276430674126946,-0.44117344231606537,-2938.9443113858865
3183,31.83318331833183,1060.0450045004497,11.282561448222673,-0.4481805015934107,-2986.56119267629
3184,31.843184318431838,1060.3780378037802,11.287691179362696,-0.4450904632428955,-2966.901776705198
3185,31.85318531853185,1060.7110711071105,11.301385525962242,-0.4478098528099429,-2985.966301274766
3186,31.863186318631858,1061.0441044104407,11.30495233455565,-0.4473274404184833,-2983.6861066400793
3187,31.87318731873187,1061.3771377137712,11.316098852329802,-0.44370790461197346,-2960.47262651255
3188,31.88318831883188,1061.7101710171016,11.32185995662756,-0.44583965237629913,-2975.6292889125684
3189,31.89318931893189,1062.0432043204319,11.325611710490325,-0.442560132313677,-2954.6675884373185
3190,31.9031903190319,1062.376237623762,11.333441270625922,-0.4523112854091536,-3020.716219241476
3191,31.913191319131908,1062.7092709270923,11.342684220671316,-0.4468235607226759,-2985.002436453928
3192,31.92319231923192,1063.0423042304228,11.358137186410087,-0.44913969491693084,-3001.4156518245204
3193,31.93319331933193,1063.3753375337533,11.354677803437323,-0.4418617878332211,-2953.7054519129456
3194,31.94319431943194,1063.7083708370835,11.369774966290837,-0.44816613210644496,-2996.786242275343
3195,31.95319531953195,1064.0414041404138,11.370469972516641,-0.44183260103877553,-2955.3603383013683
3196,31.963196319631958,1064.3744374437442,11.379116099616844,-0.44513879460655553,-2978.4069506593405
3197,31.97319731973197,1064.7074707470745,11.382756881315753,-0.4508460701310587,-3017.5379822623886
3198,31.983198319831978,1065.0405040504047,11.396718193806635,-0.4398371634517715,-2944.7755715417693
3199,31.99319931993199,1065.3735373537352,11.398169524650271,-0.44991961075174686,-3013.2209896028216
3200,32.003200320032,1065.7065706570656,11.408769099307534,-0.446253495011535,-2989.6023721544843
3201,32.01320132013201,1066.0396039603959,11.416015398962372,-0.4428601949951315,-2967.7966598815656
3202,32.023202320232016,1066.3726372637261,11.420551769695415,-0.44346327391374035,-2972.7665604196686
3203,32.03320332033203,1066.7056705670564,11.423787648469965,-0.4437413272818772,-2975.5594891697815
3204,32.04320432043204,1067.0387038703868,11.42669204712265,-0.4478027516312624,-3003.7313404349857
