,freq_thz,freq_kayser,real_diel,imag_diel,alphan
402,4.0204020402040195,133.87938793879383,3.523832083955469,1.888482490959916,1589.3547212647145
403,4.03040304030403,134.21242124212418,1.88267740847715,2.2603273053451036,1907.0329557821121
404,4.04040404040404,134.5454545454545,3.156545344610386,0.8442582444843888,714.0662323719813
405,4.0504050405040495,134.87848784878483,2.6506215270579716,0.7008136251226728,594.2092123002318
406,4.06040604060406,135.21152115211518,3.125441425616245,2.0110797857839033,1709.3742401631837
407,4.07040704070407,135.5445544554455,2.4663878789455254,0.5089872819398217,433.69374709034446
408,4.0804080408040795,135.87758775877583,3.332000315553337,0.7346028785451092,627.4723737451812
409,4.09040904090409,136.21062106210618,3.268019746190056,1.5470425272613044,1324.6690242761626
410,4.1004100410041,136.5436543654365,2.774178530479773,0.5199064407163597,446.2629941515761
411,4.1104110411041095,136.87668766876683,3.2029672328516057,0.5396095618034282,464.3049130845059
412,4.12041204120412,137.2097209720972,3.574543157104422,0.5916823677528942,510.34946528957175
413,4.13041304130413,137.5427542754275,4.67627857730853,1.0399917231368911,899.211298728795
414,4.1404140414041395,137.87578757875784,2.9842153390149875,2.158542745301933,1870.8665714456113
415,4.15041504150415,138.2088208820882,3.191922217593131,1.0977218751140074,953.7229559363024
416,4.16041604160416,138.54185418541852,3.6040683131868647,0.9788717082540176,852.5128380769596
417,4.1704170417041695,138.87488748874884,3.5587791274419374,0.9793923573757177,855.0166782682381
418,4.18041804180418,139.2079207920792,3.879425310039501,1.8380334160104077,1608.4645925805783
419,4.19041904190419,139.54095409540952,2.726657323046936,2.1855713123749925,1917.1708856480861
420,4.2004200420041995,139.87398739873984,2.383512919721163,0.7215914153276821,634.4866210181999
421,4.21042104210421,140.2070207020702,3.9796171877002493,1.5292716307630545,1347.8716802152965
422,4.22042204220422,140.54005400540052,2.904624421242474,1.097541770445357,969.650731194275
423,4.2304230423042295,140.87308730873082,3.1750681555347313,1.1401103395430217,1009.6458680453592
424,4.24042404240424,141.20612061206117,4.401154869998578,1.0168463642839258,902.6159786332282
425,4.25042504250425,141.5391539153915,2.6548862327758016,2.461446916139609,2190.086281687041
426,4.2604260426042595,141.87218721872182,2.7691594982894188,1.1637780974654908,1037.914547650591
427,4.27042704270427,142.20522052205217,3.204384772872409,0.7964762001090744,712.004106798843
428,4.28042804280428,142.5382538253825,3.6851652696923765,1.3134175685339766,1176.869779447399
429,4.2904290429042895,142.87128712871282,3.0238906862382677,0.7920466017630913,711.3606663139577
430,4.3004300430043,143.20432043204318,3.5731057172913268,2.7785790821216265,2501.3417852989433
431,4.31043104310431,143.5373537353735,1.9596777709670121,1.2597605883637375,1136.70326676413
432,4.3204320432043195,143.87038703870383,3.414306317385673,1.0715776887012598,969.1460500513282
433,4.33043304330433,144.20342034203418,2.7090586370055476,0.7402961319527072,671.0813927563021
434,4.34043404340434,144.5364536453645,2.931169660404798,1.3074613265364028,1187.9561271798832
435,4.3504350435043495,144.86948694869483,2.4255350436081002,1.0639514168850743,968.9310533208806
436,4.36043604360436,145.20252025202518,3.4630865265604243,0.6755263907092404,616.6100943004823
437,4.37043704370437,145.5355535553555,3.4555364643068884,0.9075755115166461,830.3210090295105
438,4.3804380438043795,145.86858685868583,2.9819984176462526,1.3616032068328272,1248.5516034412265
439,4.39043904390439,146.20162016201618,3.135311644580135,0.96125863860787,883.459401257062
440,4.4004400440044,146.5346534653465,3.130860516823887,0.5617622089664396,517.4721924912711
441,4.4104410441044095,146.86768676867683,3.2479199561283707,0.6358731656721466,587.0713787597748
442,4.42044204420442,147.2007200720072,3.2906174650067115,1.4169681988867997,1311.1856678141228
443,4.43044304430443,147.5337533753375,3.3963619902959223,0.4203916367950354,389.88777185360544
444,4.4404440444044395,147.86678667866784,3.8989036132200994,1.4198413336104305,1319.7893080416827
445,4.45044504450445,148.1998199819982,3.2557587565042,0.18304013591452656,170.52504044628995
446,4.46044604460446,148.53285328532849,3.355702255928115,2.0847202878464364,1946.5451077852204
447,4.4704470447044695,148.8658865886588,3.2319648316728617,0.6548896242876211,612.8546046988826
448,4.48044804480448,149.19891989198916,3.897538031272056,1.0911409724973629,1023.3888914434712
449,4.49044904490449,149.5319531953195,3.5802572646418085,1.6977662471841388,1595.9014043104507
450,4.5004500450044995,149.8649864986498,2.559921858669483,1.1742957856514054,1106.2972598096046
451,4.51045104510451,150.19801980198017,3.523790486849535,0.5773375123534338,545.1150079969275
452,4.52045204520452,150.5310531053105,3.800708405335989,0.8714847731727817,824.6697395530656
453,4.5304530453045295,150.86408640864082,3.642056981840682,1.475467777641731,1399.296513833484
454,4.54045404540454,151.19711971197117,3.6911646828085054,1.1165989611031428,1061.292005860717
455,4.55045504550455,151.5301530153015,2.9602114361400993,1.2680702926858989,1207.9154763211945
456,4.5604560456045595,151.86318631863182,4.359146753385659,1.061646638114618,1013.5067655552451
457,4.57045704570457,152.19621962196217,3.270498496352843,1.8053369131002428,1727.254301137171
458,4.58045804580458,152.5292529252925,3.4509065207203804,2.02119609561475,1938.0088202323461
459,4.5904590459045895,152.86228622862282,2.0554862668018856,1.911795005652412,1837.1128245135149
460,4.6004600460046,153.19531953195317,3.1264310935242463,0.28890830700300024,278.22726181627064
461,4.61046104610461,153.5283528352835,3.3556036921701207,0.7648569204750266,738.1811425572024
462,4.6204620462046195,153.86138613861382,4.26273834940185,1.07052897634601,1035.4335269564488
463,4.63046304630463,154.19441944194418,2.533584462284054,2.2772563690218317,2207.3679730715203
464,4.64046404640464,154.5274527452745,3.3930043363874987,0.7880885124391652,765.5521812737047
465,4.6504650465046495,154.86048604860483,2.9651339976248536,1.0143966526267982,987.5124529122164
466,4.66046604660466,155.19351935193518,3.2294873672045554,1.008716627695155,984.0947550146071
467,4.67046704670467,155.5265526552655,3.1846172081229014,1.1566219407001594,1130.8112687294727
468,4.6804680468046795,155.85958595859583,3.463417422337045,0.8930670897819545,875.0074672643115
469,4.69046904690469,156.19261926192615,3.424487230585676,1.139983796983905,1119.3176240732857
470,4.7004700470047,156.52565256525648,3.096774960834921,0.49200157580780496,484.1123616209343
471,4.7104710471047095,156.8586858685868,3.831279504823364,0.9655450543554337,952.0840101933027
472,4.72047204720472,157.19171917191716,4.106102024193376,0.37550955543394715,371.0605740024298
473,4.73047304730473,157.52475247524748,4.926460132147589,2.26290494132215,2240.8318678204373
