# File created on: 2025-03-27 01:10:05

        # File generated by CPextract.py cpmd msd version 0.2.0.
        # Parameters: trajectory filename=mol_wan_small.xyz
        # Parameters: initial_step=0, timestep=2.5
        # Data below:

        time,msd
1412.5,1.3502879290692191
1415.0,1.3516464002719308
1417.5,1.3530697840363004
1420.0,1.3545207312607985
1422.5,1.3559907686846553
1425.0,1.3574582469693206
1427.5,1.3589181396675325
1430.0,1.3603543953511976
1432.5,1.3617429489079176
1435.0,1.3630690322732344
1437.5,1.3643077176727998
1440.0,1.3655036035164345
1442.5,1.3665691291073916
1445.0,1.367557609071611
1447.5,1.3684789738179246
1450.0,1.3693266738925667
1452.5,1.3701383772179925
1455.0,1.370910567632262
1457.5,1.3717027117511666
1460.0,1.3725572452433785
1462.5,1.3734782709569475
1465.0,1.3745418960126292
1467.5,1.37577541761169
1470.0,1.3771704484587997
1472.5,1.378776471873632
1475.0,1.3805271992732466
1477.5,1.3824407795433384
1480.0,1.3844581795682833
1482.5,1.386538374721241
1485.0,1.3886549420849343
1487.5,1.3907301658209132
1490.0,1.3927766147762115
1492.5,1.3947697846360019
1495.0,1.396664291213291
1497.5,1.398472953338903
1500.0,1.4001500930353654
1502.5,1.4017085950362387
1505.0,1.4031536111879959
1507.5,1.4044779248256778
1510.0,1.405680979357968
1512.5,1.4067807345832342
1515.0,1.4078538541524952
1517.5,1.4088812873097574
1520.0,1.4099175435023892
1522.5,1.4110144244198848
1525.0,1.4121975619740224
1527.5,1.4135052664029655
1530.0,1.4149195071603236
1532.5,1.416497537796989
1535.0,1.4181765537673958
1537.5,1.4199349737144802
1540.0,1.421730301026925
1542.5,1.4234869566394346
1545.0,1.4251866395955561
1547.5,1.4267787328106525
1550.0,1.4282341702783836
1552.5,1.429527602427547
1555.0,1.4306342436239134
1557.5,1.4315502559966995
1560.0,1.4322910403863123
1562.5,1.4328795996726622
1565.0,1.433362911533365
1567.5,1.4337466626717272
1570.0,1.4340628518924856
1572.5,1.434387953428441
1575.0,1.4347584988841173
1577.5,1.4352201921171721
1580.0,1.435815215219443
1582.5,1.4365717653626613
1585.0,1.4375247822857848
1587.5,1.4386726464804311
1590.0,1.4399969296665465
1592.5,1.4414796570031376
1595.0,1.4431042055612242
1597.5,1.4447978205310412
1600.0,1.4465215097109345
1602.5,1.4482260314039996
1605.0,1.4498558271775819
1607.5,1.4514202175425972
1610.0,1.4528526063250151
1612.5,1.4541868242229221
1615.0,1.4553916393022062
1617.5,1.456498145150582
1620.0,1.4575166110066395
1622.5,1.4584565187653757
1625.0,1.4593489613230526
1627.5,1.4601981495902783
1630.0,1.4610535348249383
1632.5,1.461917822779743
1635.0,1.4628138162941917
1637.5,1.463749974528656
1640.0,1.4647700728729933
1642.5,1.4659037360926725
1645.0,1.4671476915047725
1647.5,1.4685316014442942
1650.0,1.470005506924554
1652.5,1.4715955237522262
1655.0,1.473251211744188
1657.5,1.474935401803015
1660.0,1.4765889116323487
1662.5,1.47821200203447
1665.0,1.4797375605432803
1667.5,1.4811228423307075
1670.0,1.4823737312696672
1672.5,1.4834397435222175
1675.0,1.484346919862578
1677.5,1.4851354002971673
1680.0,1.4857814713597242
1682.5,1.4863461716828819
1685.0,1.4868256372611628
1687.5,1.4872481991130686
1690.0,1.4876821234887652
1692.5,1.4881274148760855
1695.0,1.488625585669244
1697.5,1.4892107839768753
1700.0,1.4898545799233853
1702.5,1.4905743756358278
1705.0,1.4914210390527176
1707.5,1.4923745125508028
1710.0,1.4934266907087028
1712.5,1.4945778944951575
1715.0,1.495823412457729
1717.5,1.497117589619007
1720.0,1.4983861841875945
1722.5,1.4996699310223964
1725.0,1.500901002727829
1727.5,1.5020693969747942
1730.0,1.5031560325190847
1732.5,1.50418814960007
1735.0,1.5051499535760895
1737.5,1.5060661483828146
1740.0,1.5069189556343772
1742.5,1.5077944092217164
1745.0,1.5086525778634226
1747.5,1.5095275735949913
1750.0,1.510436281374145
1752.5,1.5113945807783409
1755.0,1.5124295482894101
1757.5,1.5135279244297277
1760.0,1.5146779845020235
1762.5,1.5158932340559466
1765.0,1.5171932922447904
1767.5,1.518602444432945
1770.0,1.5200915249233957
1772.5,1.5216746153798941
1775.0,1.5233266287822842
1777.5,1.5250510277146472
1780.0,1.5268228208053947
1782.5,1.528583807872013
1785.0,1.5303311382750686
1787.5,1.5320269355676974
1790.0,1.5336788160398844
1792.5,1.5352544369261045
1795.0,1.536756840141842
1797.5,1.5381902181373104
1800.0,1.5395304400997385
1802.5,1.5408071953875637
1805.0,1.5420168369415792
1807.5,1.5431527042462143
1810.0,1.5442201214379105
1812.5,1.5452395992101768
1815.0,1.5461969624695884
1817.5,1.5471153804404976
1820.0,1.5480393599273807
1822.5,1.548974818826556
1825.0,1.5499439543568891
1827.5,1.5509694343830809
1830.0,1.5520911057646507
1832.5,1.5533364170327628
1835.0,1.554650989630702
1837.5,1.5560566644931813
1840.0,1.5575377251258087
1842.5,1.5590359848749529
1845.0,1.5605542865318773
1847.5,1.5620155811818466
1850.0,1.5634427054061775
1852.5,1.5647829080391749
1855.0,1.5660414751490468
1857.5,1.5671880762337986
1860.0,1.5682302510165205
1862.5,1.5691611100431193
1865.0,1.5699795096636886
1867.5,1.5706950393524108
1870.0,1.5713368221537223
1872.5,1.571920429648265
1875.0,1.5724380481935727
1877.5,1.5729700359256862
1880.0,1.57352653392858
1882.5,1.5741887820933724
1885.0,1.5749647746781235
1887.5,1.5758836570339936
1890.0,1.577025509958168
1892.5,1.578318233587775
1895.0,1.5798151812083896
1897.5,1.5815101410407568
1900.0,1.5833757500838752
1902.5,1.5853721013238358
1905.0,1.5875240041275858
1907.5,1.5897427207286114
1910.0,1.592007031305071
1912.5,1.5942979263377441
1915.0,1.5965241146463083
1917.5,1.5986953675193547
1920.0,1.600780577287261
1922.5,1.6027235032647162
1925.0,1.6045297206310043
1927.5,1.6061874751010379
1930.0,1.6077118954032201
1932.5,1.609106132818923
1935.0,1.6103934553973558
1937.5,1.6116265797902447
1940.0,1.6128437955968142
1942.5,1.6140883011822664
1945.0,1.615419186249187
1947.5,1.6168767519720246
1950.0,1.6184885343576398
1952.5,1.6202350122934748
1955.0,1.622151996034668
1957.5,1.6242058799414723
1960.0,1.6263982278410019
1962.5,1.6286564733197306
1965.0,1.6309910974317015
1967.5,1.6333073478072762
1970.0,1.6355890219797893
1972.5,1.6377465727758151
1975.0,1.6397609338676957
1977.5,1.6415888774119745
1980.0,1.6431943474272288
1982.5,1.6445618072380848
1985.0,1.6456814890557743
1987.5,1.6465866935011977
1990.0,1.6472835448770233
1992.5,1.6478213020869328
1995.0,1.6482666261429681
1997.5,1.6486177810761353
2000.0,1.649010926675994
2002.5,1.6494584028856032
2005.0,1.650037125410464
2007.5,1.6507504719206436
2010.0,1.6516610086084442
2012.5,1.6527651850718676
2015.0,1.6540601743122854
2017.5,1.655546972492655
2020.0,1.6572188296618158
2022.5,1.659012329039954
2025.0,1.6609147633708916
2027.5,1.6628814669354246
2030.0,1.664864338767656
2032.5,1.6668359405719568
2035.0,1.6687338508396454
2037.5,1.6705012807068995
2040.0,1.6721618416298138
2042.5,1.6737215171964819
2045.0,1.6752027818863775
2047.5,1.6765224842954525
2050.0,1.677788587183307
2052.5,1.679069887627142
2055.0,1.6803726641642942
2057.5,1.6817557321606993
2060.0,1.6832585619710938
2062.5,1.6849437988355915
2065.0,1.6867928661008955
2067.5,1.6887859520835262
2070.0,1.6910033099675803
2072.5,1.6934019925123687
2075.0,1.6959899654942392
2077.5,1.6987307920357968
2080.0,1.7015900171265042
2082.5,1.7045356946187078
2085.0,1.707539327827611
2087.5,1.7105484152380799
2090.0,1.7135083020871864
2092.5,1.7163675442084627
2095.0,1.7190666534227381
2097.5,1.7215748714154184
2100.0,1.7238852562914486
2102.5,1.7259688236419413
2105.0,1.7278289201085688
2107.5,1.7294858050136404
2110.0,1.7309368519501274
2112.5,1.7322741333889
2115.0,1.7335062821476552
2117.5,1.7346998104809024
2120.0,1.735866180291853
2122.5,1.7371162755335599
2125.0,1.7384484366921447
2127.5,1.7399183117546189
2130.0,1.7415157148991494
2132.5,1.7433067296899176
2135.0,1.7453163601948236
2137.5,1.7475572026510982
2140.0,1.7499700614707188
2142.5,1.7525744548806512
2145.0,1.7553022170486399
2147.5,1.758126116823213
2150.0,1.7609540209257273
2152.5,1.7637508627061018
2155.0,1.7664731122302872
2157.5,1.7691031291797892
2160.0,1.771548317648173
2162.5,1.77383101129269
2165.0,1.7759059358499245
2167.5,1.7778016720322565
2170.0,1.7795528566285976
2172.5,1.7811825222058282
2175.0,1.7827801480990613
2177.5,1.7843707176333163
2180.0,1.7860623435627585
2182.5,1.7878589641536666
2185.0,1.7898531180141697
2187.5,1.7920552726784023
2190.0,1.7945242336419607
2192.5,1.7973008602498188
2195.0,1.800366867409193
2197.5,1.8037464271594028
2200.0,1.8073713871163375
2202.5,1.811232389581082
2205.0,1.8152557673149292
2207.5,1.8193516663989984
2210.0,1.823425163877994
2212.5,1.827412396362888
2215.0,1.8312336101430016
2217.5,1.834820072106022
2220.0,1.8381134242943442
2222.5,1.841117935303974
2225.0,1.8437910190014364
2227.5,1.8462064323533136
2230.0,1.8484138975751623
2232.5,1.8504526979554525
2235.0,1.8523852388699606
2237.5,1.8542765420274054
2240.0,1.8561872870893805
2242.5,1.8581473624601617
2245.0,1.8602121895475285
2247.5,1.8624101573986422
2250.0,1.8648285338182733
2252.5,1.8674698380938441
2255.0,1.8703389020191206
2257.5,1.8734653898352904
2260.0,1.8768091483772347
2262.5,1.8803155647405907
2265.0,1.883889877118656
2267.5,1.8874543721077248
2270.0,1.8909383555921824
2272.5,1.8942583403551485
2275.0,1.897369232079731
2277.5,1.9002140405922294
2280.0,1.9027508056677955
2282.5,1.9050332854034788
2285.0,1.9070703313519455
2287.5,1.9089649432692504
2290.0,1.9107460868849495
2292.5,1.9124944485315791
2295.0,1.9142893126308802
2297.5,1.916197359221019
2300.0,1.9183176512233022
2302.5,1.9206242269204903
2305.0,1.9232321576785512
2307.5,1.9261267106324302
2310.0,1.9293393825646505
2312.5,1.9328911961199955
2315.0,1.936748866858959
2317.5,1.9408638014715107
2320.0,1.9451852907592242
2322.5,1.9495127818764573
2325.0,1.9538156227291037
2327.5,1.9579369462239928
2330.0,1.9617629393894975
2332.5,1.9652340109394402
2335.0,1.9683075675224846
2337.5,1.9709527471377055
2340.0,1.9732065710791333
2342.5,1.975082051672563
2345.0,1.9766545292547772
2347.5,1.9779944681945993
2350.0,1.9791622031326268
2352.5,1.9802669015735717
2355.0,1.9814005236844265
2357.5,1.9826691630462179
2360.0,1.9841084253557826
2362.5,1.9858611171048994
2365.0,1.9879313051026426
2367.5,1.9904142502168856
2370.0,1.9932951042884741
2372.5,1.9966039136097062
2375.0,2.0002319022590993
2377.5,2.0041663835707886
2380.0,2.008275681442758
2382.5,2.0124560274783065
2385.0,2.0165771982923437
2387.5,2.0206211457617522
2390.0,2.024418257429941
2392.5,2.0279759689569787
2395.0,2.0312443708266406
2397.5,2.034232607742458
2400.0,2.037023285811284
2402.5,2.0395996111000563
2405.0,2.042085479429277
2407.5,2.044543105466506
2410.0,2.0470506339712062
2412.5,2.049688383360205
2415.0,2.0525366617979146
2417.5,2.0556736508886093
2420.0,2.059078232222732
2422.5,2.0627745195356746
2425.0,2.066804681380093
2427.5,2.0711029084723993
2430.0,2.075636727383607
2432.5,2.0803442855649577
2435.0,2.0851753919331992
2437.5,2.0900510203912046
2440.0,2.094857112392245
2442.5,2.0994865400760143
2445.0,2.103862242070186
2447.5,2.1079553330893432
2450.0,2.1116971476515523
2452.5,2.1150537418837216
2455.0,2.1180241402337248
2457.5,2.120659753533574
2460.0,2.123045818212614
2462.5,2.1251812082969104
2465.0,2.1271704806393066
2467.5,2.129059171492216
2470.0,2.130945133443372
2472.5,2.132900923466396
2475.0,2.134991528535199
2477.5,2.137255897312593
2480.0,2.139676968343214
2482.5,2.1423056653523793
2485.0,2.1451520000308704
2487.5,2.148219561936272
2490.0,2.151528536211894
2492.5,2.1550065183768163
2495.0,2.158664403527785
2497.5,2.1624409504209416
2500.0,2.166207425097893
2502.5,2.169947659034112
2505.0,2.1735671596572184
2507.5,2.1769702341731536
2510.0,2.1802090616203453
2512.5,2.183264692564771
2515.0,2.186112446262049
2517.5,2.1887797600051067
2520.0,2.1913084888542422
2522.5,2.193724953189802
2525.0,2.1961346778556776
2527.5,2.1985480598800096
2530.0,2.201021028493713
2532.5,2.203597308222551
2535.0,2.2063008180543147
2537.5,2.209136641351503
2540.0,2.2122089578770456
2542.5,2.2154560157174448
2545.0,2.218933560253381
2547.5,2.2226432765509667
2550.0,2.2265310170405743
2552.5,2.2306689803298045
2555.0,2.234840963043235
2557.5,2.2390085956463786
