29.91898149,92.14934146
29.87567398,95.9316705
30.86753046,92.45631902
33.11924107,94.375885
34.30479179,95.02369682
37.16143988,95.57888447
39.27050031,95.46182447
40.21868017,95.01817924
42.25139525,95.82928117
42.8769417,94.89189185
44.99808582,93.09512378
47.00492828,93.58344497
47.90133324,93.86716762
50.10700131,92.0336161
50.38470828,92.80390621
50.98663329,91.94143924
54.23316564,87.48990072
55.16688369,87.05523016
56.92762048,85.02671365
57.04033715,84.17785507
57.91492725,83.12514453
58.19658843,84.79046124
58.88658584,83.29789498
59.78757041,81.31164367
60.94534433,81.55373973
63.97377408,77.46579619
64.51179368,76.95302563
66.97380153,74.15549592
69.16250053,74.30496492
70.4617005,74.80147176
70.37978071,73.93443846
73.87776108,71.43391423
74.92064421,71.43605956
77.22089621,73.33103522
78.80175239,73.47176548
80.04706552,74.36910819
85.08379277,73.70444971
86.19510712,73.69567968
90.07051905,72.26394074
91.0735345,72.26015975
95.17763255,72.03712471
98.77530089,70.24021405
99.74792709,69.31081137
101.3400171,70.18479355
100.746575,68.98306699
103.3624861,70.33745434
105.1398025,70.4081528
106.8102108,70.35874514
110.6761164,68.66487658
111.8610449,68.57262589
118.4357512,70.39292271
120.3163132,70.40821305
121.5132855,70.35685985
131.5175555,67.37276748
,
,
130.0743479,67.25004619
130.0783394,66.27877291
