,snapshots,dMx,dMy,dMz,eps_from_dMx,eps_from_dMy,eps_from_dMz
631,631.0,-6.951680147135146,-4.962672512969026,4.9232862231835774,8.052107193702799,3.868658028344699,4.604620687252671
632,632.0,-7.168304740955239,-4.844513643612618,5.0414450925399485,8.092237696495944,3.8783271497531793,4.602720171373387
633,633.0,-7.24707732052618,-4.627889049792565,5.277762831252776,8.132879593876282,3.8867919688379744,4.601491562367972
634,634.0,-7.325849900097106,-4.529423325328872,5.4156148455019135,8.174033659880322,3.8946931258620614,4.600672752658545
635,635.0,-7.424315624560778,-4.214333007045106,5.415614845501906,8.21590332696206,3.901012824267679,4.5998412813434575
636,636.0,-7.325849900097123,-4.194639862152387,5.553466859751058,8.256468600841226,3.9071873347062516,4.59943349398192
637,637.0,-7.207691030740707,-4.352185021294267,5.730705163785654,8.295553215159575,3.914047570112287,4.599597433104388
638,638.0,-7.1092253062770245,-4.39157131107974,5.829170888249319,8.333378945700375,3.921038592038169,4.600081203416577
639,639.0,-6.853214422671492,-4.529423325328869,6.10487491674759,8.368440705260532,3.928639563536258,4.601540330813562
640,640.0,-6.45935152481681,-4.3521850212942566,6.183647496318528,8.39955275551246,3.935326425944016,4.60327032002479
641,641.0,-5.9276366127129645,-4.135560427474198,6.419965235031345,8.425705310990597,3.9409609121274616,4.605898542257274
642,642.0,-5.553466859751038,-3.978015268332312,6.518430959495046,8.448508499963829,3.945852753250895,4.60889408820497
643,643.0,-5.277762831252761,-3.761390674512237,6.5578172492805,8.468908010766906,3.9497894857392777,4.612016265946151
644,644.0,-4.883899933398063,-3.4659935011212255,6.75474869820783,8.486104384215091,3.952524223976816,4.615935188528024
645,645.0,-4.923286223183555,-3.3675277766575427,7.069839016491592,8.503454867763761,3.9548603290258844,4.621221172540411
646,646.0,-4.726354774256202,-3.26906205219389,7.384929334775336,8.519200697175831,3.9568109629831407,4.627958849826068
647,647.0,-4.647582194685258,-3.2887551970866102,7.778792232630014,8.534241416477975,3.958805899242642,4.636645669332598
648,648.0,-4.844513643612609,-3.2493689073011502,7.995416826450089,8.550591415981378,3.9606345073567604,4.646427361282537
649,649.0,-5.0611382374326706,-3.1115168930519994,8.290813999841085,8.56842544857687,3.961961292864906,4.657790079087235
650,650.0,-5.376228555716427,-3.2690620521938687,8.408972869197498,8.588545477688257,3.963810471682779,4.66975094861203
651,651.0,-5.474694280180105,-2.953971733910132,8.625597463017566,8.609283760801414,3.964572903416945,4.682908788928458
652,652.0,-5.435307990394638,-2.678267705411847,9.098232940443186,8.62954845651332,3.964469944223428,4.698927684841111
653,653.0,-5.691318874000177,-2.717653995197309,9.196698664906855,8.651696350238232,3.9644698467520847,4.715473257006229
654,654.0,-5.947329757605702,-2.7373471400900313,9.551175272976089,8.675773407905726,3.96451436396165,4.734281838450455
655,655.0,-6.341192655460397,-2.993358023695569,9.669334142332517,8.70301275027251,3.9653363113357987,4.7537768702342795
656,656.0,-6.380578945245867,-3.229675762408396,10.00411760550898,8.730392484746723,3.9669240724513,4.775520756926863
657,657.0,-6.479044669709518,-3.662924950048567,10.201049054436325,8.758428451660473,3.970062353761142,4.798564234503422
658,658.0,-6.656282973744152,-3.879549543868638,10.358594213578222,8.787822253701815,3.9740202346047564,4.822633137162954
659,659.0,-6.577510394173202,-3.978015268332312,10.240435344221794,8.816305928024917,3.978341653315054,4.845652366344709
660,660.0,-6.419965235031337,-3.958322123439581,10.20104905443634,8.843210808266711,3.9825425976681337,4.8682232833527355
661,661.0,-6.400272090138615,-3.9583221234395793,10.240435344221787,8.869748398419521,3.9867045856816743,4.890931113759681
662,662.0,-6.321499510567666,-4.135560427474175,10.082890185079922,8.895419371740637,3.991563479806447,4.912333907685054
663,663.0,-6.262420075889469,-4.430957600865178,9.945038170830788,8.920402314288005,3.9976685504634673,4.932605978819522
664,664.0,-6.1245680616403195,-4.568809615114355,9.787493011688902,8.944054291836999,4.004351594194496,4.951639250988412
665,665.0,-6.144261206533058,-5.0808313823254245,9.708720432117975,8.96769059601093,4.013465887482381,4.9700014474836856
666,666.0,-6.026102337176649,-5.277762831252741,9.846572446367084,8.990186076101914,4.023531297710658,4.989180353198354
667,667.0,-5.7110120188928954,-5.5731600046437615,9.551175272976096,9.010014527683447,4.035116340577571,5.006230961486579
668,668.0,-5.592853149536501,-5.750398308678355,9.433016403619671,9.028779603444159,4.047611536811638,5.02238912432698
669,669.0,-5.5928531495364835,-5.514080569965549,9.373936968941479,9.047397045206335,4.05870542160719,5.038052778571262
670,670.0,-5.573160004643764,-5.4943874250728335,9.17700552001413,9.065718571369343,4.0696129554950335,5.052365332155062
671,671.0,-5.848864033142051,-5.376228555716428,9.019460360872266,9.086013523375536,4.079811289321708,5.065612242140664
672,672.0,-6.045795482069401,-5.514080569965568,8.960380926194073,9.107704591006646,4.090670511658889,5.078408700046764
673,673.0,-6.301806365674947,-5.770091453571118,8.684676897695791,9.131297973042045,4.102860224224418,5.089508281517555
674,674.0,-6.36088580035314,-5.750398308678392,8.645290607910322,9.155200285821111,4.1148539814124625,5.100301728761603
675,675.0,-6.419965235031331,-6.124568061640343,8.546824883446682,9.179411755766543,4.128913279593066,5.110465212497001
676,676.0,-6.1836474963185335,-6.065488626962124,8.330200289626571,9.201525789883398,4.142528786558703,5.119380212512119
677,677.0,-6.144261206533055,-6.262420075889474,7.936337391771897,9.223160070897997,4.157217028206173,5.1262152453609415
678,678.0,-5.907943467820246,-6.262420075889472,7.54247449391719,9.242784644363947,4.1718051725837615,5.131133526358993
679,679.0,-5.868557178034777,-6.203340641211268,7.384929334775304,9.261956469161063,4.185942195944721,5.135304295019859
680,680.0,-5.730705163785635,-6.341192655460397,6.991066436920644,9.279938310128411,4.20080589461016,5.1377872304391285
681,681.0,-5.356535410823675,-6.459351524816826,7.010759581813378,9.295048638835407,4.21628649526474,5.140316443094833
682,682.0,-5.258069686360004,-6.912293857349718,6.538124104387762,9.309340172059045,4.234526175616331,5.14103149757329
683,683.0,-4.903593078290782,-6.991066436920631,6.538124104387755,9.321093019763985,4.253161464991306,5.141724674397447
684,684.0,-4.332491876401494,-7.0107595818133905,6.380578945245897,9.329099689620703,4.271803735529691,5.141851662693973
685,685.0,-3.9189358336540874,-7.168304740955249,6.479044669709548,9.334582893280727,4.291369522209621,5.142296943960608
686,686.0,-3.3872209215502576,-6.754748698207813,6.065488626962143,9.337101160064933,4.308118913385629,5.141372578761196
687,687.0,-2.5404156911626803,-6.557817249280465,5.986716047391219,9.335506469618869,4.3235359035402094,5.1401976551092305
688,688.0,-2.245018517771676,-6.104874916747609,5.868557178034813,9.332627965199398,4.336184522970014,5.138666214077065
689,689.0,-2.087473358629797,-5.592853149536509,6.04579548206943,9.32909496559643,4.345969226369117,5.137648410655944
690,690.0,-2.0283939239516044,-5.159603961896355,6.144261206533095,9.325315506632414,4.353528677590903,5.136920870307944
691,691.0,-1.9102350545951943,-4.8248204987198795,6.0654886269621535,9.321070048389492,4.359488196389155,5.135938872960192
692,692.0,-1.7723830403460425,-4.371878166186983,6.400272090138618,9.316303538644867,4.363482128743145,5.136007495849755
693,693.0,-1.792076185238777,-3.722004384726739,6.380578945245894,9.31160163660958,4.365023886247023,5.135993412983901
694,694.0,-1.595144736311429,-3.091823748159255,6.459351524816814,9.306193270407471,4.364575799100272,5.136224207434741
695,695.0,-1.6739173158823757,-2.3828705320208052,6.400272090138639,9.301056238386296,4.362342614718797,5.136240195291695
696,696.0,-1.713303605667841,-1.792076185238773,6.419965235031356,9.29605348994229,4.358983996476658,5.136303991294607
697,697.0,-1.7329967505605879,-1.1618955486712874,6.636589828851427,9.291115153010674,4.354784651168524,5.137085889230313
698,698.0,-2.0087007790588682,-0.7286463610311547,6.656282973744169,9.287183041543098,4.35022459900906,5.137915163540737
699,699.0,-2.146552793308002,-0.2953971733909979,6.675976118636893,9.283769903447583,4.3454771379275705,5.138791750422399
700,700.0,-2.284404807557138,-0.03938628978544845,6.636589828851417,9.280888550017112,4.340705263666082,5.139509374611077
701,701.0,-2.3631773871280686,0.07877257957094841,6.715362408422372,9.278308835962855,4.335949541186775,5.140480986348789
702,702.0,-2.3040979524498706,0.3150903182837652,6.754748698207848,9.275471296454066,4.331250257894348,5.141569466054049
703,703.0,-1.9890076341661285,0.45294233253289473,6.715362408422369,9.271398671949198,4.326612400947451,5.142496308726359
704,704.0,-2.0480870688443336,0.7286463610311795,6.774441843100586,9.26753672650066,4.322134900988656,5.143609289170834
705,705.0,-1.7920761852387965,1.0043503895294625,6.79413498799331,9.262731667133936,4.317884774174848,5.144769199574864
706,706.0,-1.9496213443806667,1.2406681282422731,6.735055553315089,9.258485541058297,4.31388376484155,5.145698050955671
707,707.0,-1.831462475024253,1.5951447363114797,6.518430959495003,9.253805905195286,4.310342533515012,5.145871669256131
708,708.0,-2.0677802137370715,1.4179064322768733,6.715362408422369,9.249978952794288,4.306569474938212,5.146690999365176
709,709.0,-1.8905419097024545,1.3588269975986824,6.636589828851424,9.245493587476567,4.302731449594443,5.1472205882812245
710,710.0,-1.9890076341661285,1.1225092588858523,6.498737814602293,9.241355897334387,4.298641607421683,5.147275254961651
711,711.0,-2.245018517771669,0.9452709548512503,6.538124104387762,9.238170023972694,4.294399670508126,5.147441315768198
712,712.0,-2.4616431115917496,0.866498375280301,6.400272090138607,9.235826121790875,4.29010569978243,5.147149214699322
713,713.0,-2.5798019809481527,0.8271120854948331,6.498737814602272,9.233946489610037,4.285793580530242,5.147154819407017
714,714.0,-2.835812864553704,0.6301806365674887,6.5775103941732205,9.233132250707978,4.281367451794667,5.147399538342437
715,715.0,-3.2493689073011396,0.354476608069227,6.774441843100554,9.234164355626929,4.2768361130534025,5.148287422645006
716,716.0,-3.8401632540831567,0.2757040284982608,6.892600712456989,9.238090859851278,4.272296258246541,5.14956601641788
717,717.0,-4.293105586616051,-0.01969314489273355,6.951680147135207,9.244414207742413,4.267739253042552,5.1510313489054935
718,718.0,-4.627889049792514,-0.31509031828375456,7.01075958181341,9.25259321124156,4.2632423090929,5.15268492866915
719,719.0,-5.159603961896346,-0.6498737814602178,6.892600712456982,9.263943265834634,4.258904258387389,5.15389268099828
720,720.0,-5.1989902516818,-1.1028161139931032,6.971373292027916,9.275448483621034,4.254932441524526,5.155356044479733
721,721.0,-5.317149121038216,-1.280054418027723,7.010759581813382,9.287613922790857,4.251157607940359,5.156936170585382
722,722.0,-5.632239439321973,-1.4769858669550708,7.0304527267061445,9.301749798183835,4.247631284580141,5.15856237858028
723,723.0,-5.573160004643761,-1.5951447363114442,7.187997885847999,9.31538245181582,4.244271998124614,5.160740162641358
724,724.0,-5.376228555716405,-1.6936104607751288,7.384929334775332,9.32762219300697,4.241061153515316,5.16363920345364
725,725.0,-5.435307990394634,-1.9496213443806765,7.3258499000971575,9.340144222497571,4.238264256034471,5.166278832162893
726,726.0,-5.553466859751019,-2.2253253728789235,7.384929334775336,9.353335398979203,4.23597325550171,5.169115230523807
727,727.0,-5.336842265930953,-2.520722546269935,7.306156755204398,9.365025098207427,4.234293363467316,5.171619124980479
728,728.0,-5.10052452721815,-2.9342785890173753,7.32584990009714,9.375145407892575,4.233590839765389,5.174168189869694
729,729.0,-4.726354774256203,-2.9145854441246257,7.483395059239022,9.382950996062004,4.232830100675143,5.177294867770759
730,730.0,-4.568809615114331,-3.2099826175156627,7.640940218380877,9.389783403927114,4.232843607060237,5.1810159401726805
731,731.0,-4.3324918764015035,-2.973664878802846,7.739405942844549,9.395242520101093,4.232214916076252,5.185102902964112
732,732.0,-4.155253572366901,-3.0327443134810537,7.562167638809946,9.399696512367528,4.231730176637166,5.188436801174842
733,733.0,-4.076480992795977,-2.9736648788028655,7.601553928595408,9.403685331346717,4.231083938674164,5.191893166154513
734,734.0,-4.273412441723313,-2.973664878802861,7.700019653059069,9.408653016605404,4.230429250874116,5.19571042500748
735,735.0,-4.7066616293634445,-2.973664878802848,7.81817852241549,9.415943915266578,4.229766189232707,5.199975460224331
736,736.0,-5.002058802754467,-2.934278589017363,7.916644246879155,9.424876124555967,4.228995893584984,5.204613324332704
737,737.0,-5.277762831252741,-3.052437458373774,7.916644246879162,9.435390115836464,4.228517920229616,5.209210645168702
738,738.0,-5.395921700609148,-2.9342785890173797,7.778792232630014,9.44654632067675,4.227731516394387,5.21319718842966
739,739.0,-5.711012018892888,-2.914585444124655,7.778792232630021,9.459611253023668,4.226889002102421,5.217146824064145
740,740.0,-5.809477743356574,-2.8161197196609575,7.601553928595422,9.473215624279664,4.225802080886086,5.220354148352178
741,741.0,-5.986716047391183,-2.4222568218062843,7.640940218380887,9.487887000490359,4.2238460283825265,5.22368294597167
742,742.0,-6.301806365674929,-2.4025636769135854,7.50308820413175,9.504591234747735,4.2218492416791555,5.226446550427499
743,743.0,-6.419965235031342,-2.1071665035225524,7.503088204131757,9.521998155066855,4.219299285242678,5.229180046045703
744,744.0,-6.715362408422352,-1.9693144892733971,7.44400876945355,9.541385313605003,4.216519808135487,5.231661819669711
745,745.0,-6.77444184310057,-1.9693144892733927,7.444008769453536,9.56106659579092,4.213743654925835,5.234115096342976
746,746.0,-6.675976118636879,-1.8905419097024687,7.483395059239015,9.579901121580507,4.210846439018054,5.236686843976758
747,747.0,-6.479044669709558,-1.7329967505606017,7.562167638809957,9.597211226301171,4.207720901073113,5.239526409764712
748,748.0,-6.0457954820693836,-1.4375995771695922,7.32584990009714,9.6114572730634,4.204222861810884,5.241463796043873
749,749.0,-5.592853149536492,-1.2800544180277331,7.207691030740701,9.622700075997907,4.200561325032708,5.242958701294509
750,750.0,-5.17929710678907,-0.8664983752803166,7.128918451169778,9.63136609226958,4.196560751429002,5.244159848664239
751,751.0,-4.903593078290815,-0.6695669263529656,6.8532144226714955,9.638382526538589,4.192455967252634,5.244435718103327
752,752.0,-4.568809615114312,-0.393862897854679,6.47904466970957,9.643512376563546,4.1882572231421555,5.243574188334072
753,753.0,-4.371878166186963,-0.09846572446365354,6.400272090138639,9.64756160235282,4.184028868293991,5.242481936947884
754,754.0,-4.273412441723279,-0.05907943467818999,6.045795482069433,9.651061119797115,4.179811849101165,5.240456172238936
755,755.0,-4.096174137688701,0.3347834631764943,5.907943467820257,9.65363846012573,4.175678996829003,5.238096211019856
756,756.0,-4.174946717259618,0.37416975296195343,5.651932584214737,9.656555910276607,4.171571301493684,5.235164835599482
757,757.0,-4.096174137688715,1.0634298242076534,5.711012018892923,9.659044955714515,4.167936471727707,5.232360280034979
758,758.0,-4.056787847903242,1.1815886935640627,5.53377371485832,9.661301840037883,4.164428678866578,5.22918721494958
759,759.0,-3.8992426887613645,1.4179064322768884,5.612546294429247,9.66277582283507,4.1612005351666035,5.226176332205165
760,760.0,-4.273412441723319,1.4179064322769097,5.395921700609183,9.666001372172902,4.157978419836826,5.222739879178662
761,761.0,-4.332491876401518,1.870848764809777,5.100524527218155,9.66947258407117,4.155411222382323,5.2187894443464
762,762.0,-4.56880961511432,2.0283939239516373,5.159603961896359,9.674091507458199,4.153111728706582,5.214942617432498
763,763.0,-5.002058802754472,2.4222568218063225,5.120217672110886,9.680963398423154,4.151564712010613,5.211036365547983
764,764.0,-5.395921700609151,2.619188270733666,5.021751947647228,9.689996517289806,4.150437902755657,5.20697943603033
765,765.0,-5.651932584214699,3.072130603266566,5.139910817003642,9.700465453073184,4.150398339195746,5.203117825940474
766,766.0,-5.612546294429234,3.3675277766575906,5.1596039618963765,9.710614664427123,4.151150107362263,5.199294496856724
767,767.0,-5.651932584214688,3.643231805155846,5.139910817003624,9.720916555390923,4.152698772172261,5.195444442768243
768,768.0,-5.592853149536499,4.09617413768871,5.041445092539952,9.73078432226762,4.155694645954023,5.191443558292273
769,769.0,-5.671625729107447,4.450650745757946,5.080831382325442,9.741039021819097,4.159926540487934,5.187510828279572
770,770.0,-5.711012018892902,4.78543420893444,4.844513643612611,9.751446277236326,4.165409847780776,5.183235297304556
771,771.0,-5.691318874000173,4.923286223183569,4.7263547742561975,9.76165290696239,4.171408259009573,5.178810973632651
772,772.0,-5.711012018892904,5.159603961896382,4.647582194685281,9.771894563571779,4.1783487931585634,5.174297579868838
773,773.0,-5.671625729107428,5.415614845501933,4.549116470221598,9.781820797732383,4.186357537147622,5.16967858252729
774,774.0,-5.494387425072824,5.770091453571133,4.627889049792525,9.790635309553252,4.195942381839553,5.165160611386627
775,775.0,-5.179297106789065,6.006409192283938,4.450650745757937,9.79760997458844,4.206606890809656,5.1604547637176985
776,776.0,-5.139910817003587,6.144261206533098,4.273412441723316,9.804305243805345,4.21789007915791,5.155588194396649
777,777.0,-4.982365657861736,6.3214995105677065,4.293105586616061,9.810094337506019,4.230004818723863,5.150750584281651
778,778.0,-5.061138237432685,6.360885800353175,4.1355604274742,9.816242456275333,4.242249774145224,5.145791708768258
779,779.0,-5.198990251681814,6.2033406412112875,3.9189358336541176,9.823071443453362,4.253619067936045,5.140696008333322
780,780.0,-5.258069686360034,6.1442612065330895,3.8992426887613902,9.830158199646675,4.2646246489050466,5.1356012119524745
781,781.0,-5.750398308678368,5.829170888249369,3.8795495438686665,9.839963496370768,4.274042471189139,5.130507677460444
782,782.0,-5.809477743356582,5.691318874000208,3.978015268332328,9.850036307606782,4.282763185911957,5.125485857028904
783,783.0,-5.9670229024984645,5.415614845501949,3.97801526833236,9.86096413669457,4.290201446387301,5.120476201726928
784,784.0,-6.0654886269621135,5.336842265930969,4.076480992796007,9.872400759094088,4.297252684548276,5.115545401579307
785,785.0,-6.2033406412112795,5.218683396574589,3.99770841322508,9.884592004246981,4.303760362322903,5.110572465090114
786,786.0,-6.4593515248167845,4.923286223183567,3.9583221234395864,9.898292111128368,4.3090341502309375,5.105586506014377
787,787.0,-6.55781724928048,4.78543420893442,4.155253572366934,9.912521762149156,4.313740578871103,5.100749752922969
788,788.0,-6.735055553315074,4.470343890650687,4.1355604274742035,9.92779731541161,4.31726167124939,5.095909231701515
789,789.0,-7.050145871598835,4.174946717259665,4.273412441723348,9.945062556142757,4.319750568605153,5.091191927647646
790,790.0,-6.971373292027899,4.017401558117797,4.450650745757944,9.961681982684489,4.321710923338703,5.086651241645474
791,791.0,-6.8532144226714795,3.761390674512244,4.667275339578023,9.97740530185714,4.322874090842951,5.082356839336955
792,792.0,-6.813828132886023,3.702311239834046,4.74604791914895,9.992762765238622,4.32384948890388,5.078166147879312
793,793.0,-6.59720353906594,3.4659935011212486,5.198990251681845,10.006620665788981,4.3241537062961015,5.074625128737033
794,794.0,-6.262420075889479,3.3872209215503233,5.1596039618963765,10.018305546993602,4.324237754418861,5.071026867845696
795,795.0,-5.8685571780347905,3.111516893052035,5.31714912103822,10.02758283707477,4.323623270091053,5.067689188966352
796,796.0,-5.888250322927524,3.3084483419793616,5.277762831252765,10.036898001509506,4.323485171150145,5.064289898495465
797,797.0,-5.59285314953651,2.9145854441246817,5.671625729107447,10.044482786049391,4.3224031142499335,5.061604130781727
798,798.0,-5.711012018892909,2.757040284982815,5.927636612713005,10.052653494914885,4.320977805679046,5.0594450151385635
799,799.0,-5.711012018892898,2.5207225462700054,6.065488626962132,10.060755111760812,4.319080052943104,5.057588025805287
800,800.0,-5.651932584214695,2.264711662664449,6.439658379924076,10.068462235416803,4.3167243453458095,5.056626744347639
801,801.0,-5.651932584214692,2.0480870688443744,6.597203539065948,10.076102769703535,4.314024781658857,5.056068400685116
802,802.0,-5.592853149536512,1.8708487648097458,6.951680147135146,10.083355676532092,4.311074161052741,5.056493921558326
803,803.0,-5.907943467820264,1.6542241709897008,7.128918451169767,10.092286521797131,4.307851711775038,5.057437568180053
804,804.0,-5.986716047391187,1.5163721567405473,7.444008769453536,10.101591649944625,4.304478951827386,5.059370010518981
805,805.0,-6.41996523503135,1.299747562920479,7.542474493917187,10.113360593396633,4.300898294114036,5.061610001956336
806,806.0,-6.754748698207841,1.1618955486713212,7.936337391771861,10.127100691163955,4.297208314886159,5.065217952468615
807,807.0,-6.971373292027895,0.8664983752803188,8.093882550913737,10.142119772092723,4.293326857247596,5.069384954999391
808,808.0,-7.444008769453523,0.7286463610311671,8.38927972430475,10.16015690226504,4.289385001046722,5.0746737341307275
809,809.0,-7.73940594284454,0.5907943467820429,8.743756332373994,10.180111312326607,4.285398120454921,5.081396601610034
810,810.0,-7.956030536664609,0.8664983752803375,9.058846650657742,10.201470956167293,4.281544400301372,5.089462246195828
811,811.0,-8.389279724304743,0.9452709548512415,8.980074071086818,10.225863021991948,4.277745798707262,5.0971223124273
812,812.0,-8.783142622159437,1.1815886935640654,9.117926085335949,10.253105059928805,4.274123018305758,5.1053526136255805
813,813.0,-8.999767215979515,1.4179064322768946,9.058846650657735,10.281881732557563,4.2707183465941405,5.113263138431412
814,814.0,-9.354243824048734,1.614837881204239,9.196698664906865,10.31333714479754,4.267528485796403,5.121748186496283
815,815.0,-9.708720432117929,2.008700779058919,8.84222205683766,10.347549096720835,4.264849870398485,5.128604255308634
816,816.0,-9.925345025938025,2.166245938200772,8.468052303875709,10.383405164721651,4.262409991118451,5.13386184762802
817,817.0,-10.161662764650858,2.4025636769135783,8.172655130484696,10.421101332395082,4.260360661955874,5.137935414658212
818,818.0,-10.457059938041857,2.59949512584093,8.054496261128296,10.461194247588567,4.2586675339401765,5.141538426185878
819,819.0,-10.653991386969183,2.855506009446481,7.798485377522741,10.502836114788382,4.257479423017873,5.144201213499399
820,820.0,-10.929695415467451,3.032744313481076,7.680326508166317,10.546772889133344,4.2566668824541996,5.146436694733044
821,821.0,-11.402330892893076,3.0524374583738023,7.40462247966807,10.594923758351161,4.2558922071791665,5.147755135189814
822,822.0,-11.776500645855041,3.091823748159272,7.247077320526216,10.646453752977749,4.255199476003154,5.148571685205721
823,823.0,-11.97343209478239,3.2887551970866262,6.853214422671503,10.699660573928764,4.254956369990387,5.1482505527143765
824,824.0,-12.544533296671688,3.249368907301144,6.459351524816835,10.758406028856221,4.254611541540167,5.146919357049154
825,825.0,-12.85962361495543,3.525072935799403,6.26242007588948,10.820151918185891,4.2549356601790915,5.145128634696786
826,826.0,-13.253486512810122,3.4659935011212317,6.124568061640357,10.885809433132922,4.255099105413148,5.143035252643897
827,827.0,-13.785201424913936,3.6038455153703595,5.986716047391198,10.957018308165267,4.255604633916137,5.140655986837296
828,828.0,-14.021519163626742,3.761390674512249,5.888250322927522,11.03053907394329,4.25651780487156,5.138082749468482
829,829.0,-14.39568891658869,3.997708413225059,5.888250322927533,11.108003689195765,4.258080536460192,5.135509884707618
830,830.0,-14.809244959336096,4.234026151937872,5.8488640331420605,11.189961846127051,4.2603307926159815,5.132862500382628
831,831.0,-15.124335277619878,4.62788904979255,5.750398308678378,11.275305329353321,4.26382682385764,5.130034237434297
832,832.0,-15.400039306118144,4.923286223183558,5.868557178034784,11.36359622202799,4.2683214730618175,5.127425985045499
833,833.0,-15.793902203972829,5.514080569965602,5.888250322927519,11.456360781150813,4.275029152853959,5.124855696369051
834,834.0,-16.069606232471095,5.789784598463861,5.789784598463843,11.552161894486938,4.2828308052406445,5.122102585807782
835,835.0,-16.20745824672025,6.419965235031357,5.927636612713002,11.649247622642056,4.293391698154296,5.1196088942118365
836,836.0,-16.26653768139844,6.833521277778777,5.868557178034784,11.746601833553289,4.3058934252294865,5.117003250641543
837,837.0,-16.34531026096939,7.444008769453546,6.104874916747583,11.84447938369947,4.321509232870202,5.114861491536973
838,838.0,-16.345310260969374,7.660633363273602,6.104874916747605,11.941860039298037,4.338235799799757,5.1127182400114295
839,839.0,-16.325617116076657,8.290813999841113,6.282113220782225,12.038492765015665,4.3585418501198525,5.110946937355709
840,840.0,-16.266537681398454,8.507438593661199,6.282113220782215,12.13387753029896,4.38006919759359,5.109172424777832
841,841.0,-16.404389695647584,8.664983752803082,6.341192655460414,12.230546123345068,4.40247007082924,5.107523876905394
842,842.0,-16.345310260969384,8.960380926194077,6.439658379924101,12.325967369817414,4.4266484717377885,5.106092141304062
843,843.0,-16.48316227521852,9.098232940443209,6.4987378146023005,12.422672745946254,4.45160668597717,5.104791176457554
844,844.0,-16.168071956934767,9.058846650657754,6.715362408422379,12.514879167724738,4.476178128619811,5.104003044186746
845,845.0,-16.030219942685648,9.17700552001416,7.050145871598861,12.604891273965578,4.501402771332142,5.104075362544503
846,846.0,-15.931754218221968,8.881608346623143,7.266770465418947,12.693224722952062,4.524575526749467,5.104741102634194
847,847.0,-15.675743334616435,8.901301491515886,7.601553928595422,12.777974464906332,4.547755179363653,5.106394504565022
848,848.0,-15.596970755045483,8.842222056837686,7.837871667308207,12.86134021359042,4.570440038189586,5.108784962177119
849,849.0,-15.478811885689051,8.94068778130136,7.818178522415465,12.942864593114694,4.593634814035424,5.11108834713668
850,850.0,-15.262187291868983,8.861915201730426,7.956030536664606,13.021409141702172,4.6162102296942535,5.113825824833899
851,851.0,-15.104642132727149,8.743756332374007,8.192348275377437,13.097713777374073,4.637929439239535,5.117352402471053
852,852.0,-14.769858669550656,8.802835767052224,8.369586579412047,13.169791509602913,4.659904945634871,5.12148694076465
853,853.0,-14.375995771695976,8.881608346623143,8.408972869197516,13.237102657576306,4.6822611949229485,5.125734961082211
854,854.0,-13.903360294270346,8.940687781301333,8.566518028339395,13.29895495567397,4.704875250868503,5.130538526102911
855,855.0,-13.568576831093841,9.117926085335949,8.842222056837674,13.356973492937627,4.72850361918387,5.136376992377363
856,856.0,-13.17471393323917,9.314857534263298,8.822528911944932,13.410672653653373,4.753291569409562,5.142098959583041
857,857.0,-12.721771600706278,9.551175272976128,8.76344947726674,13.45962316540237,4.779524064207379,5.1475512474497025
858,858.0,-12.623305876242602,9.66933414233252,8.448359158982978,13.507363916995727,4.806423034212363,5.151777224260478
859,859.0,-12.347601847744329,10.043503895294464,8.231734565162888,13.55223803637736,4.835778190812704,5.155198823336813
860,860.0,-11.953738949889656,10.201049054436341,7.837871667308228,13.593245921270439,4.8661062563520145,5.157278859785127
861,861.0,-11.697728066284105,10.102583329972658,7.581860783702673,13.631740867076543,4.895583158758411,5.158546893338928
862,862.0,-11.343251458214908,10.043503895294457,7.542474493917197,13.666941269758212,4.924497416830796,5.159680729506956
863,863.0,-10.831229691003813,9.885958736152574,7.227384175633468,13.697665904552643,4.952173982249839,5.159904121168715
864,864.0,-10.55552566250554,9.866265591259845,7.306156755204395,13.725995581117155,4.979577059582309,5.160331535039483
865,865.0,-10.457059938041866,9.787493011688905,7.345543044989853,13.753383410601383,5.006306837059767,5.160855424778965
866,866.0,-10.437366793149137,9.492095838297915,6.872907567564226,13.780456864942526,5.030936915841378,5.160129365914657
867,867.0,-10.496446227827319,9.157312375121428,6.5381241043877445,13.807834255141692,5.053297229677197,5.158620632064612
868,868.0,-10.457059938041882,8.822528911944946,6.4593515248168245,13.834743957728246,5.073485122390153,5.156937788538622
869,869.0,-10.240435344221805,8.586211173232138,5.907943467820267,13.859826881491829,5.092168786801542,5.154191028806801
870,870.0,-10.220742199329042,7.956030536664672,5.612546294429244,13.884611134150255,5.107228233846462,5.15097015287013
871,871.0,-10.2601284891145,7.2076910307407385,5.376228555716448,13.90954695408493,5.118403835376728,5.1474191134368965
872,872.0,-10.141969619758102,6.872907567564258,4.923286223183567,13.933443168179204,5.127951384177271,5.143348266899387
873,873.0,-10.338901068685438,6.341192655460443,4.686968484470761,13.958684537574262,5.13513018288157,5.139070948841032
874,874.0,-10.555525662505515,6.065488626962162,4.391571311079755,13.98544264148403,5.141148874654348,5.134592151736039
875,875.0,-10.673684531861923,5.573160004643798,3.781083819404973,14.012965757504972,5.1452771114036615,5.12989001818321
876,876.0,-11.047854284823872,5.3171491210382715,3.13121003794474,14.043305874169604,5.148484135327145,5.125247570584438
877,877.0,-11.264478878643963,5.1596039618963765,2.5404156911627176,14.075239502611934,5.151141909884362,5.120924975520302
