,thz,freq_kayser,vdos
0,0.0,0.0,0.008629840380659283
1,0.206632233471281,6.8808533745936575,1.3603124017314987
2,0.413264466942562,13.761706749187315,1.9791205087830899
3,0.619896700413843,20.64256012378097,2.616713424793704
4,0.826528933885124,27.52341349837463,2.54285786479013
5,1.033161167356405,34.40426687296828,2.491198441363804
6,1.239793400827686,41.28512024756194,2.324725123767441
7,1.4464256342989672,48.165973622155605,2.739400721213961
8,1.653057867770248,55.04682699674926,1.9655494131222575
9,1.859690101241529,61.92768037134291,1.8475173573313795
10,2.06632233471281,68.80853374593656,1.848527142095525
11,2.2729545681840913,75.68938712053023,1.5417728561409358
12,2.479586801655372,82.57024049512388,1.649829583167971
13,2.686219035126653,89.45109386971754,1.4206618983144723
14,2.8928512685979344,96.33194724431121,1.2718461432785826
15,3.0994835020692153,103.21280061890486,1.3790011646851723
16,3.306115735540496,110.09365399349852,1.0980562067826058
17,3.512747969011777,116.97450736809216,1.0545737509006952
18,3.719380202483058,123.85536074268582,0.9548721392152776
19,3.9260124359543394,130.7362141172795,1.0275434966322268
20,4.13264466942562,137.61706749187312,0.832197061991528
21,4.339276902896901,144.49792086646679,0.681976864154855
22,4.5459091363681825,151.37877424106046,0.6582043292759012
23,4.752541369839463,158.2596276156541,0.5916820881054815
24,4.959173603310744,165.14048099024777,0.5249027734647864
25,5.165805836782026,172.02133436484144,0.49539602378211
26,5.372438070253306,178.90218773943508,0.4781309447130111
27,5.5790703037245875,185.78304111402875,0.30811726224474006
28,5.785702537195869,192.66389448862242,0.349794582795902
29,5.992334770667149,199.54474786321606,0.30474490263247106
30,6.198967004138431,206.42560123780973,0.3034553492308191
31,6.405599237609711,213.30645461240337,0.33553234719982855
32,6.612231471080992,220.18730798699704,0.33079838368166664
33,6.818863704552274,227.06816136159068,0.28305624684810615
34,7.025495938023554,233.94901473618432,0.23318575290018426
35,7.2321281714948356,240.829868110778,0.27176454765602914
36,7.438760404966116,247.71072148537164,0.28946972885742045
37,7.645392638437397,254.5915748599653,0.23716141428602913
38,7.852024871908679,261.472428234559,0.20772735873271975
39,8.05865710537996,268.35328160915265,0.17902367586791454
40,8.26528933885124,275.23413498374623,0.15136194512760912
41,8.471921572322522,282.11498835833993,0.23435276789052523
42,8.678553805793802,288.99584173293357,0.19845740003143927
43,8.885186039265083,295.8766951075272,0.18587861005103795
44,9.091818272736365,302.7575484821209,0.21697755821649312
45,9.298450506207645,309.63840185671455,0.20126452935405698
46,9.505082739678926,316.5192552313082,0.14525427186536766
47,9.711714973150208,323.4001086059019,0.11202373814080491
48,9.918347206621489,330.28096198049553,0.10008983179854583
49,10.124979440092769,337.1618153550892,0.06524503520603267
50,10.331611673564051,344.0426687296829,0.07659520092003888
51,10.538243907035332,350.9235221042765,0.07353661547457037
52,10.744876140506612,357.80437547887016,0.05989859180796932
53,10.951508373977894,364.68522885346385,0.05293805181455629
54,11.158140607449175,371.5660822280575,0.05579916337998293
55,11.364772840920455,378.44693560265114,0.03768237406602294
56,11.571405074391738,385.32778897724484,0.03300732212867801
57,11.778037307863018,392.2086423518385,0.030428182945005818
58,11.984669541334299,399.0894957264321,0.031197067461584942
59,12.191301774805579,405.97034910102576,0.030461302233509655
60,12.397934008276861,412.85120247561946,0.021008887369873892
61,12.604566241748142,419.7320558502131,0.026684392642055996
62,12.811198475219422,426.61290922480674,0.022562001958261045
63,13.017830708690704,433.49376259940044,0.02184891952894957
64,13.224462942161985,440.3746159739941,0.01993338557854912
65,13.431095175633265,447.2554693485877,0.02029889689473086
66,13.637727409104548,454.13632272318137,0.02068690734111223
67,13.844359642575828,461.017176097775,0.020113852358651808
68,14.050991876047108,467.89802947236865,0.020927319018442116
69,14.25762410951839,474.77888284696235,0.016866605801757223
70,14.464256342989671,481.659736221556,0.01693361399634524
71,14.670888576460952,488.54058959614963,0.01693273937983119
72,14.877520809932232,495.42144297074327,0.016535323282256324
73,15.084153043403514,502.30229634533697,0.01716267593734727
74,15.290785276874795,509.1831497199306,0.014427622936278629
75,15.497417510346075,516.0640030945243,0.014003527360371288
76,15.704049743817357,522.944856469118,0.015786808976249966
77,15.910681977288638,529.8257098437116,0.015963969476942896
78,16.11731421075992,536.7065632183053,0.01639580765527873
79,16.3239464442312,543.5874165928989,0.014774652025903752
80,16.53057867770248,550.4682699674925,0.016650541294755863
81,16.73721091117376,557.3491233420862,0.013921846037470006
82,16.943843144645044,564.2299767166799,0.014777670778397742
83,17.150475378116322,571.1108300912734,0.014005115742483216
84,17.357107611587605,577.9916834658671,0.015713914317356706
85,17.563739845058887,584.8725368404608,0.014936061637650716
86,17.770372078530166,591.7533902150544,0.015508982148822974
87,17.977004312001448,598.6342435896481,0.015134365597743395
88,18.18363654547273,605.5150969642418,0.015628347163495378
89,18.39026877894401,612.3959503388354,0.015373079476856536
90,18.59690101241529,619.2768037134291,0.015996817841729568
91,18.803533245886573,626.1576570880228,0.016543158835350128
92,19.010165479357852,633.0385104626164,0.016493303529215318
93,19.216797712829134,639.9193638372101,0.015176899530385557
94,19.423429946300416,646.8002172118038,0.01675149923644076
95,19.630062179771695,653.6810705863974,0.014548573027767674
96,19.836694413242977,660.5619239609911,0.014257116603026986
97,20.04332664671426,667.4427773355848,0.015336303932263462
98,20.249958880185538,674.3236307101783,0.014790556265117105
99,20.45659111365682,681.204484084772,0.015929726669874533
100,20.663223347128103,688.0853374593657,0.014867935478745263
101,20.86985558059938,694.9661908339593,0.013663490193271293
102,21.076487814070664,701.847044208553,0.014907570958586273
103,21.283120047541946,708.7278975831467,0.01507693173711235
104,21.489752281013224,715.6087509577403,0.014880655719349024
105,21.696384514484507,722.489604332334,0.013573043830605733
106,21.90301674795579,729.3704577069277,0.014040929898553973
107,22.109648981427068,736.2513110815213,0.013364998580224961
108,22.31628121489835,743.132164456115,0.012896872832874781
109,22.522913448369632,750.0130178307087,0.013761778567136613
110,22.72954568184091,756.8938712053023,0.013047062111358724
111,22.936177915312193,763.774724579896,0.01260391676856584
112,23.142810148783475,770.6555779544897,0.012157708273020564
113,23.349442382254754,777.5364313290833,0.012779355946396872
114,23.556074615726036,784.417284703677,0.012315335106195776
115,23.762706849197315,791.2981380782705,0.013031554070872036
116,23.969339082668597,798.1789914528642,0.011937576547226478
117,24.17597131613988,805.0598448274579,0.01160705102019659
118,24.382603549611158,811.9406982020515,0.011782624473162143
119,24.58923578308244,818.8215515766452,0.012139472962460391
120,24.795868016553722,825.7024049512389,0.012161094471567272
121,25.002500250025,832.5832583258325,0.0115211362777128
122,25.209132483496283,839.4641117004262,0.011621569281267898
123,25.415764716967566,846.3449650750199,0.01112155965158095
124,25.622396950438844,853.2258184496135,0.010902849335335123
125,25.829029183910126,860.1066718242072,0.010425693405275273
126,26.03566141738141,866.9875251988009,0.01076198543700313
127,26.242293650852687,873.8683785733945,0.010777344289805856
128,26.44892588432397,880.7492319479882,0.01060017048672037
129,26.655558117795252,887.6300853225819,0.010406822455593961
130,26.86219035126653,894.5109386971754,0.010461041335092243
131,27.068822584737813,901.391792071769,0.010557907644090309
132,27.275454818209095,908.2726454463627,0.010751373355096664
133,27.482087051680374,915.1534988209563,0.010621151662294733
134,27.688719285151656,922.03435219555,0.011874141371397575
135,27.895351518622938,928.9152055701437,0.011383060971273248
136,28.101983752094217,935.7960589447373,0.010708163970200019
137,28.3086159855655,942.676912319331,0.010464640164177974
138,28.51524821903678,949.5577656939247,0.010213201326832887
139,28.72188045250806,956.4386190685183,0.009902046858093852
140,28.928512685979342,963.319472443112,0.010678708326273536
141,29.135144919450624,970.2003258177057,0.009861795087558498
142,29.341777152921903,977.0811791922993,0.010016197299924834
143,29.548409386393185,983.962032566893,0.009852140715993997
144,29.755041619864464,990.8428859414865,0.009792193368784816
145,29.961673853335746,997.7237393160802,0.009773414424342198
146,30.16830608680703,1004.6045926906739,0.009372090498500761
147,30.374938320278307,1011.4854460652675,0.009723427738792237
148,30.58157055374959,1018.3662994398612,0.009322693256613081
149,30.78820278722087,1025.247152814455,0.0095999464097689
150,30.99483502069215,1032.1280061890486,0.009573181391929418
151,31.201467254163433,1039.0088595636423,0.009330527993111565
152,31.408099487634715,1045.889712938236,0.009375913547418407
153,31.614731721105994,1052.7705663128295,0.009326795280684369
154,31.821363954577276,1059.6514196874232,0.009322251516909748
155,32.027996188048554,1066.5322730620169,0.00940675171940187
156,32.23462842151984,1073.4131264366106,0.009617752292631414
157,32.44126065499112,1080.293979811204,0.00960374392548374
158,32.6478928884624,1087.1748331857978,0.009653337046334438
159,32.85452512193368,1094.0556865603915,0.009631853681150215
160,33.06115735540496,1100.936539934985,0.009549714798161782
161,33.26778958887624,1107.8173933095786,0.009447383395776396
162,33.47442182234752,1114.6982466841723,0.009459285496240156
163,33.681054055818805,1121.579100058766,0.009333850276773244
164,33.88768628929009,1128.4599534333597,0.009198256592460988
165,34.09431852276137,1135.3408068079534,0.009117694375636505
166,34.300950756232645,1142.2216601825469,0.009061910695547983
167,34.50758298970393,1149.1025135571406,0.009119247240955893
168,34.71421522317521,1155.9833669317343,0.009070882804097423
169,34.92084745664649,1162.864220306328,0.009102353840725148
170,35.127479690117774,1169.7450736809217,0.009045271504797139
171,35.334111923589056,1176.6259270555154,0.009087012618707603
172,35.54074415706033,1183.5067804301088,0.008957021797312153
173,35.74737639053161,1190.3876338047025,0.009009165191574114
174,35.954008624002896,1197.2684871792962,0.00905348136496524
175,36.16064085747418,1204.14934055389,0.008929766177886083
176,36.36727309094546,1211.0301939284836,0.00902619876614666
177,36.57390532441674,1217.9110473030773,0.008945859052907226
178,36.78053755788802,1224.7919006776708,0.009004950913559065
179,36.9871697913593,1231.6727540522645,0.00897199949097398
180,37.19380202483058,1238.5536074268582,0.008942714378700482
181,37.400434258301864,1245.434460801452,0.00890477163601496
182,37.607066491773146,1252.3153141760456,0.008963941125638373
183,37.81369872524443,1259.1961675506393,0.009005472655910675
184,38.020330958715704,1266.0770209252328,0.008996661757768592
185,38.226963192186986,1272.9578742998265,0.008930270102511396
186,38.43359542565827,1279.8387276744202,0.008937929193456587
187,38.64022765912955,1286.7195810490139,0.008989431149149086
188,38.84685989260083,1293.6004344236076,0.008963922883905413
189,39.053492126072115,1300.4812877982013,0.008981800299842658
190,39.26012435954339,1307.3621411727947,0.008944642931919286
191,39.46675659301467,1314.2429945473884,0.008960404108665089
192,39.673388826485954,1321.1238479219821,0.009066889598468682
193,39.88002105995724,1328.0047012965758,0.009138862810682533
194,40.08665329342852,1334.8855546711695,0.009128842446269348
