# File created on: 2025-03-10 22:57:54

        # File generated by CPextract.py cpmd distanceft version 0.2.0.

        # Parameters: filename=mol_wan_small.xyz, molfilename=PG.mol

        # Parameters: index=[0, 5]

        # Parameters: initial_step=1, timestep=2.5

        # Data below:

        time_fs,acf,acf_normalized
0.0,9851.36349664492,1.0
2.5,9844.939053601578,0.999347862552678
5.0,9838.950726290774,0.9987399946861798
7.5,9843.62645361879,0.9992146221151249
10.0,9847.054468523835,0.9995625957642763
12.5,9840.20580752931,0.9988673964655338
15.0,9835.448866293826,0.9983845251110148
17.5,9840.317014773304,0.9988786849784419
20.0,9842.435840535145,0.9990937644202433
22.5,9835.725346228624,0.9984125902549812
25.0,9832.363644696728,0.998071347996177
27.5,9836.85698888853,0.9985274619334338
30.0,9837.564394994022,0.9985992698720743
32.5,9831.426616701045,0.9979762314170352
35.0,9829.353420597365,0.9977657837866756
37.5,9833.065017246867,0.998142543475907
40.0,9832.622701925195,0.9980976445822846
42.5,9827.444948241096,0.9975720570647941
45.0,9826.368132509127,0.9974627508015205
47.5,9829.0356328457,0.9977335255361529
50.0,9827.80067762005,0.9976081667240381
52.5,9823.719931814452,0.997193935150207
55.0,9823.212873769857,0.997142464301043
57.5,9824.751389884965,0.9972986372120957
60.0,9823.1330341495,0.9971343598776925
62.5,9820.144364697228,0.9968309836543616
65.0,9819.846785245982,0.9968007767239861
67.5,9820.3878870817,0.9968557033172343
70.0,9818.735786049925,0.9966880005385947
72.5,9816.64976756389,0.9964762513237021
75.0,9816.269793385565,0.9964376806041816
77.5,9816.036871626771,0.9964140369980073
80.0,9814.5404555312,0.9962621376090465
82.5,9813.068643931756,0.9961127357927452
85.0,9812.470505110956,0.996052019444089
87.5,9811.76724091291,0.9959806319454666
90.0,9810.515414199546,0.9958535605290287
92.5,9809.389111356895,0.9957392308889708
95.0,9808.566845205645,0.9956557636459308
97.5,9807.648316432671,0.9955625249005239
100.0,9806.59805692214,0.9954559143271865
102.5,9805.589144814214,0.9953535008787061
105.0,9804.602319646352,0.9952533294488124
107.5,9803.629695482725,0.9951545995456921
110.0,9802.686838516278,0.9950588912747742
112.5,9801.68229998694,0.9949569217829694
115.0,9800.640428397774,0.9948511626573904
117.5,9799.694386388179,0.9947551310765927
120.0,9798.769748026596,0.9946612721542316
122.5,9797.73725720004,0.9945564652585255
125.0,9796.707701680476,0.9944519563222838
127.5,9795.77482539128,0.9943572611778488
130.0,9794.810505310235,0.9942593742121133
132.5,9793.781465176478,0.994154917592062
135.0,9792.800388053784,0.9940553296392848
137.5,9791.843139993569,0.9939581605458349
140.0,9790.83757575241,0.993856086935263
142.5,9789.86023666693,0.9937568784261247
145.0,9788.910200114722,0.9936604413641352
147.5,9787.882405836574,0.9935561112093806
150.0,9786.859445110485,0.9934522717026528
152.5,9785.95144082629,0.9933601012853795
155.0,9784.989322405534,0.9932624378075186
157.5,9783.893480930197,0.9931512002640344
160.0,9782.911217413468,0.9930514918818328
162.5,9782.064518639827,0.9929655445128286
165.0,9781.047228815401,0.9928622806524734
167.5,9779.919595490637,0.9927478159567845
170.0,9779.013264892023,0.9926558154333115
172.5,9778.16943410403,0.9925701591900634
175.0,9777.065213476393,0.9924580710889582
177.5,9775.960855230142,0.9923459690183537
180.0,9775.133605193367,0.9922619958671187
182.5,9774.23221836929,0.9921704971802229
185.0,9773.060484876345,0.9920515559297712
187.5,9772.042989310125,0.9919482711848151
190.0,9771.265986135542,0.9918693985318218
192.5,9770.26051201814,0.9917673340696034
195.0,9769.06776939809,0.9916462602080557
197.5,9768.164816749542,0.9915546025762105
200.0,9767.373766649469,0.9914743040367908
202.5,9766.249253021535,0.991360156017756
205.0,9765.102367479078,0.9912437370527216
207.5,9764.309419746103,0.99116324588688
210.0,9763.443552937524,0.9910753527938199
212.5,9762.229847686103,0.9909521510409017
215.0,9761.186586418362,0.9908462508507304
217.5,9760.459018775657,0.9907723963388192
220.0,9759.471193776899,0.9906721234172998
222.5,9758.221464450935,0.9905452649041214
225.0,9757.303799069683,0.9904521138005646
227.5,9756.571264888067,0.9903777551412921
230.0,9755.455301390411,0.9902644750356463
232.5,9754.248115255588,0.9901419350303735
235.0,9753.45120292695,0.9900610414232185
237.5,9752.647756586926,0.9899794845564663
240.0,9751.43560326645,0.9898564403381822
242.5,9750.33146879753,0.9897443609829443
245.0,9749.605352940844,0.9896706538400768
247.5,9748.677575592657,0.98957647628298
250.0,9747.42302780159,0.9894491286532335
252.5,9746.449320100433,0.9893502887615285
255.0,9745.727548996862,0.9892770226492976
257.5,9744.665122573719,0.9891691770273688
260.0,9743.438188958296,0.9890446324792116
262.5,9742.587228494936,0.9889582525112356
265.0,9741.804440584034,0.988878792656651
267.5,9740.637489145496,0.9887603368267617
270.0,9739.499518448729,0.9886448227969368
272.5,9738.72762817371,0.9885664691481976
275.0,9737.834627722157,0.9884758217518389
277.5,9736.61749782651,0.9883522723674251
280.0,9735.602357851856,0.9882492267357215
282.5,9734.850693756689,0.9881729262220491
285.0,9733.832429667333,0.9880695634652386
287.5,9732.62497597831,0.9879469963008624
290.0,9731.72721560312,0.9878558657304092
292.5,9730.936915371409,0.9877756433092205
295.0,9729.816117589591,0.9876618724812332
297.5,9728.672068181213,0.9875457414087407
300.0,9727.857194518152,0.9874630245682406
302.5,9726.988034616934,0.9873747971973275
305.0,9725.81293931053,0.9872555146932555
307.5,9724.759856103321,0.9871486174898818
310.0,9723.972412508967,0.987068685042498
312.5,9723.008149590503,0.986970803879267
315.0,9721.832466176611,0.9868514616771146
317.5,9720.87040886641,0.9867538044025121
320.0,9720.05806108772,0.9866713439614812
322.5,9719.013625822929,0.9865653246002885
325.0,9717.884662539132,0.9864507249020659
327.5,9716.986317638433,0.9863595349971349
330.0,9716.11086837227,0.9862706692003891
332.5,9715.024199743215,0.9861603627814425
335.0,9713.969130775315,0.9860532640059014
337.5,9713.091957874285,0.9859642232450638
340.0,9712.140275521606,0.9858676191198579
342.5,9711.055433301723,0.9857574980974986
345.0,9710.0726535218,0.9856577373100445
347.5,9709.171583617815,0.985566270793324
350.0,9708.15585524455,0.9854631654339886
352.5,9707.110831811458,0.9853570863685427
355.0,9706.176948383338,0.985262288990653
357.5,9705.22270241173,0.9851654246355885
360.0,9704.176962860774,0.985059272877884
362.5,9703.1946691201,0.9849595614276863
365.0,9702.27376181514,0.9848660812403729
367.5,9701.255635302276,0.9847627324487856
370.0,9700.216940908216,0.9846572958364412
372.5,9699.295413055672,0.9845637526580926
375.0,9698.349961762358,0.9844677810401906
377.5,9697.279278871492,0.9843590973142038
380.0,9696.278812167873,0.9842575411485055
382.5,9695.397005097775,0.9841680299787676
385.0,9694.403923110967,0.984067223426746
387.5,9693.310058748955,0.9839561865776454
390.0,9692.363511585092,0.9838601037192487
392.5,9691.489315093213,0.983771365090106
395.0,9690.441400970632,0.9836649925942644
397.5,9689.35580849696,0.9835547954145499
400.0,9688.45834473193,0.9834636949526355
402.5,9687.559373661,0.9833724414859215
405.0,9686.47070881074,0.9832619324329736
407.5,9685.422889892589,0.9831555696012185
410.0,9684.555275769604,0.9830674991403854
412.5,9683.61159657598,0.9829717074061807
415.0,9682.507822432844,0.9828596646271774
417.5,9681.509237893833,0.9827582995177333
420.0,9680.642133265514,0.9826702807750877
422.5,9679.647617560335,0.9825693286880474
425.0,9678.553454379798,0.9824582615062396
427.5,9677.5971495094,0.9823611881548477
430.0,9676.705335463268,0.9822706611890692
432.5,9675.675650029847,0.982166139065429
435.0,9674.61647652047,0.9820586236428445
437.5,9673.685827252,0.9819641545605913
440.0,9672.753854065044,0.981869551088973
442.5,9671.712518507438,0.9817638463753098
445.0,9670.697994262457,0.9816608632455809
447.5,9669.76736527879,0.9815663962224137
450.0,9668.790575832692,0.9814672435065047
452.5,9667.761965961523,0.9813628305618886
455.0,9666.789668915939,0.9812641338641253
457.5,9665.837089075732,0.9811674386360454
460.0,9664.823676552569,0.9810645683558543
462.5,9663.82256232324,0.9809629464606039
465.0,9662.875703290569,0.9808668319447815
467.5,9661.887162214054,0.9807664863350747
470.0,9660.855589509341,0.980661772636807
472.5,9659.891461517725,0.9805639051698372
475.0,9658.954971688014,0.9804688432192725
477.5,9657.932587686973,0.9803650622552071
480.0,9656.90147148313,0.980260394895791
482.5,9655.967390202157,0.9801655774340973
485.0,9655.022618048712,0.9800696747548624
487.5,9653.974907542268,0.9799633229278487
490.0,9652.956809897561,0.9798599770666334
492.5,9652.041235749866,0.979767038241667
495.0,9651.080742275808,0.9796695397101809
497.5,9650.022305679964,0.9795620990907982
500.0,9649.021712065807,0.9794605300425646
502.5,9648.111488606919,0.9793681343595511
505.0,9647.134518851728,0.979268963340684
507.5,9646.076187460561,0.9791615334005009
510.0,9645.088810820229,0.9790613059913034
512.5,9644.173631781348,0.9789684072733551
515.0,9643.187375264526,0.978868293566541
517.5,9642.137993759952,0.9787617721185271
520.0,9641.158647212993,0.9786623598344009
522.5,9640.235385628408,0.9785686406670085
525.0,9639.245607387387,0.9784681694742282
527.5,9638.203696665001,0.9783624063762832
530.0,9637.224949604572,0.97826305494531
532.5,9636.292866964252,0.978168440363213
535.0,9635.300526125036,0.9780677090441877
537.5,9634.2625622558,0.9779623465865351
540.0,9633.286862003713,0.9778633044333936
542.5,9632.356492608906,0.9777688637607777
545.0,9631.362703941379,0.9776679854744506
547.5,9630.321955771242,0.9775623403857792
550.0,9629.35234831983,0.9774639167054691
552.5,9628.428676833411,0.9773701559294371
555.0,9627.425446021214,0.9772683191824184
557.5,9626.37512665475,0.9771617025331777
560.0,9625.415003981352,0.9770642416412185
562.5,9624.496736254163,0.9769710293942537
565.0,9623.47939548884,0.9768677603629495
567.5,9622.427317523885,0.9767609652005019
570.0,9621.485779429679,0.976665390806711
572.5,9620.567356540094,0.976572162809399
575.0,9619.531328994159,0.9764669969055839
577.5,9618.48577915855,0.9763608644056548
580.0,9617.562426688475,0.9762671360125863
582.5,9616.630305201927,0.9761725174872558
585.0,9615.576605772214,0.9760655577318806
587.5,9614.55260273636,0.9759616124215483
590.0,9613.646668005525,0.9758696520821352
592.5,9612.690172151568,0.9757725593442331
595.0,9611.625154975693,0.9756644507381261
597.5,9610.630821405795,0.9755635171394181
600.0,9609.729340008955,0.9754720088525554
602.5,9608.737146317984,0.9753712924703705
605.0,9607.670467769361,0.9752630152203242
607.5,9606.710052531645,0.9751655246305146
610.0,9605.801616955472,0.9750733104333141
612.5,9604.775874160181,0.9749691885221046
615.0,9603.725717468305,0.9748625883857648
617.5,9602.799589230639,0.9747685782278833
620.0,9601.871981824448,0.9746744179213931
622.5,9600.818055185982,0.9745674351023321
625.0,9599.792115597667,0.9744632932149005
627.5,9598.886986918125,0.9743714146967797
630.0,9597.929637401863,0.974274235304649
632.5,9596.858833833234,0.9741655393288082
635.0,9595.861609940219,0.9740643123368945
637.5,9594.965127758598,0.9739733115143254
640.0,9593.979098675556,0.9738732208940395
642.5,9592.90746706531,0.9737644408646952
645.0,9591.936918774572,0.9736659216809225
647.5,9591.035059628697,0.9735743750492118
650.0,9590.024625208156,0.973471807072618
652.5,9588.962239065873,0.9733639655395506
655.0,9588.00845644498,0.9732671482186571
657.5,9587.093005938952,0.9731742219444068
660.0,9586.072468725104,0.9730706284454769
662.5,9585.026967149286,0.9729645008443409
665.0,9584.078142080918,0.9728681867586114
667.5,9583.146423040862,0.9727736090851378
670.0,9582.128194713257,0.9726702499584594
672.5,9581.098463574594,0.9725657231953352
675.0,9580.140484352543,0.9724684798825312
677.5,9579.193062010198,0.9723723081858245
680.0,9578.186502969967,0.9722701335944015
682.5,9577.167600817353,0.9721667060685608
685.0,9576.1955327521,0.9720680326143142
687.5,9575.242064261414,0.9719712471803984
690.0,9574.251359926586,0.9718706819809552
692.5,9573.236271920288,0.9717676416244965
695.0,9572.251895713907,0.9716677187857223
697.5,9571.299871418432,0.9715710799503166
700.0,9570.318698275922,0.9714714822506839
702.5,9569.297474084127,0.9713678190174531
705.0,9568.305762476863,0.9712671515710024
707.5,9567.359987327338,0.9711711470788479
710.0,9566.380562808967,0.9710717268799379
712.5,9565.354161236184,0.9709675380970215
715.0,9564.369189654359,0.9708675548224057
717.5,9563.429795523038,0.9707721980596955
720.0,9562.439626995383,0.9706716872493908
722.5,9561.409383399816,0.9705671084673858
725.0,9560.43922457087,0.9704686288174087
727.5,9559.49696538963,0.9703729812269447
730.0,9558.484489241193,0.9702702059970202
732.5,9557.460806767898,0.970166293226606
735.0,9556.516381318357,0.9700704257408652
737.5,9555.559647760187,0.9699733088738959
740.0,9554.518131129053,0.9698675857796776
742.5,9553.516093847755,0.9697658701865377
745.0,9552.603343121735,0.9696732179636925
747.5,9551.620356657915,0.9695734361960059
750.0,9550.550059471641,0.9694647916224259
752.5,9549.580325921013,0.9693663551419369
755.0,9548.693173084346,0.9692763013298966
757.5,9547.672534959864,0.9691726975876501
760.0,9546.579776898758,0.9690617730378173
762.5,9545.650261366396,0.9689674190397459
765.0,9544.779690554737,0.9688790484490195
767.5,9543.717765734702,0.9687712537442158
770.0,9542.615092730859,0.9686593227405311
772.5,9541.72693589533,0.96856916701378
775.0,9540.859413871765,0.9684811059018477
777.5,9539.75958416578,0.9683694635178913
780.0,9538.6621481449,0.9682580641140166
782.5,9537.808907939936,0.9681714527322262
785.0,9536.929218603631,0.9680821565310856
787.5,9535.800323843452,0.9679675637886126
790.0,9534.72044844396,0.9678579469421873
792.5,9533.888949642762,0.9677735425040116
795.0,9532.987776832306,0.9676820655413797
797.5,9531.845772053523,0.9675661420167658
800.0,9530.788429292194,0.9674588124312025
802.5,9529.959394042588,0.967374658065171
805.0,9529.033913981477,0.9672807137029082
807.5,9527.899019572502,0.9671655119433384
810.0,9526.865861615503,0.9670606373280275
812.5,9526.02068485454,0.9669748444566905
815.0,9525.072672029248,0.9668786128207737
817.5,9523.962438453593,0.9667659143525836
820.0,9522.947696432182,0.9666629091166327
822.5,9522.06953628921,0.9665737681420588
825.0,9521.10896738015,0.9664762619532571
827.5,9520.038517468534,0.9663676018767122
830.0,9519.032758405338,0.9662655084899907
832.5,9518.11333399678,0.9661721788296985
835.0,9517.14956150253,0.9660743474488366
837.5,9516.11805843651,0.9659696408195083
840.0,9515.107189306864,0.9658670287161187
842.5,9514.148879593382,0.965769751855529
845.0,9513.194861971078,0.9656729106799264
847.5,9512.198683383438,0.9655717897956976
850.0,9511.176129618309,0.9654679915990847
852.5,9510.192499409979,0.965368144485671
855.0,9509.255872369415,0.9652730686069987
857.5,9508.27975297675,0.9651739839074038
860.0,9507.239891414098,0.9650684288171865
862.5,9506.24490652811,0.9649674291041694
865.0,9505.323518263558,0.9648739000952291
867.5,9504.347293791827,0.9647748047291852
870.0,9503.290192201423,0.9646674996245909
872.5,9502.300404071597,0.9645670274280099
875.0,9501.391347134451,0.9644747501572082
877.5,9500.402598801084,0.9643743835091088
880.0,9499.338125460556,0.9642663301070705
882.5,9498.368162803594,0.9641678703702745
885.0,9497.464025187759,0.9640760924538325
887.5,9496.454049443635,0.9639735710369273
890.0,9495.391177383182,0.9638656801788938
892.5,9494.4437771644,0.9637695107279235
895.0,9493.531514134951,0.9636769080105676
897.5,9492.499225903484,0.9635721216800441
900.0,9491.45034841414,0.963465651394007
902.5,9490.524679213871,0.9633716878324569
905.0,9489.595420770447,0.9632773599311729
907.5,9488.545586522041,0.9631707925256798
910.0,9487.51581529098,0.9630662616928249
912.5,9486.60270923087,0.9629735734004459
915.0,9485.65327177681,0.962877197152185
917.5,9484.596597226979,0.962769935395963
920.0,9483.588630176038,0.9626676178790747
922.5,9482.679364282245,0.9625753193973363
925.0,9481.710879688413,0.9624770096969419
927.5,9480.655063849885,0.9623698351074663
930.0,9479.662561713887,0.9622690874153995
932.5,9478.748441428608,0.9621762961702495
935.0,9477.768559528768,0.9620768295430995
937.5,9476.718768092363,0.961970266483401
940.0,9475.732824501574,0.9618701845413302
942.5,9474.812272971505,0.9617767404682958
945.0,9473.830327549182,0.961677064375473
947.5,9472.785071441023,0.9615709616914623
950.0,9471.795901756876,0.9614705522725545
952.5,9470.871809729411,0.9613767488079094
955.0,9469.896827882814,0.9612777795792408
957.5,9468.852457108107,0.9611717667643584
960.0,9467.854074392259,0.9610704221417397
962.5,9466.933818224841,0.9609770080506109
965.0,9465.971150908503,0.9608792888550228
967.5,9464.921523700408,0.9607727424659416
970.0,9463.912972526534,0.9606703656554404
972.5,9463.003447110634,0.9605780408299267
975.0,9462.04885469596,0.9604811413078455
977.5,9460.982793382347,0.9603729267125789
980.0,9459.96487955045,0.9602695995099797
982.5,9459.069328055388,0.9601786931602782
985.0,9458.116519691292,0.9600819747350143
987.5,9457.033016398249,0.9599719896255001
990.0,9456.018138931686,0.9598689706406754
992.5,9455.139910772197,0.9597798227618273
995.0,9454.180417487967,0.9596824257584017
997.5,9453.081525871801,0.959570878598809
1000.0,9452.078741045269,0.959469087123256
1002.5,9451.212990924214,0.9593812058750054
1005.0,9450.235709439337,0.9592820032128349
1007.5,9449.126357256406,0.9591693942137548
1010.0,9448.14446248566,0.9590697232625123
1012.5,9447.285624992179,0.9589825437067306
1015.0,9446.28800954851,0.9588812769689834
