# File created on: 2025-03-11 00:05:47

        # File generated by CPextract.py cpmd roo version 0.2.0.
        # Parameters: filename=mol_wan_small.xyz, molfilename=PG.mol
        # Parameters: initial_step=1, timestep=2.5
        # Data below:

        thz,freq_kayser,roo,roo_normalized
5.88,195.80399999999997,5.190386199764008,0.0005190386199764008
5.92,197.13599999999997,4.6653037724540045,0.00046653037724540044
5.96,198.468,4.648635500614962,0.0004648635500614962
6.0,199.79999999999998,4.396621110219673,0.0004396621110219673
6.04,201.13199999999998,3.8536158023978584,0.0003853615802397858
6.08,202.464,3.599330292341424,0.0003599330292341424
6.12,203.796,4.277338312037116,0.00042773383120371157
6.16,205.128,4.464610548392916,0.00044646105483929163
6.2,206.45999999999998,4.39044849457752,0.00043904484945775206
6.24,207.792,4.5549084722070585,0.0004554908472207058
6.28,209.124,4.388464881548765,0.00043884648815487644
6.32,210.456,4.221418196863603,0.00042214181968636025
6.36,211.78799999999998,3.821903737003046,0.0003821903737003046
6.4,213.12,4.201748631761065,0.0004201748631761065
6.44,214.452,3.926504793261282,0.0003926504793261282
6.48,215.784,3.9669025748690467,0.0003966902574869047
6.5200000000000005,217.11599999999999,3.7645898716975323,0.00037645898716975326
6.5600000000000005,218.448,3.9196809297522006,0.00039196809297522005
6.6000000000000005,219.78,3.5210511225724437,0.00035210511225724437
6.640000000000001,221.112,3.453795114342928,0.0003453795114342928
6.68,222.44399999999996,3.685027516417155,0.0003685027516417155
6.72,223.77599999999998,3.630045122815273,0.0003630045122815273
6.76,225.10799999999998,3.629734943682977,0.0003629734943682977
6.8,226.43999999999997,3.9554209521750208,0.0003955420952175021
6.84,227.77199999999996,3.330122404961744,0.0003330122404961744
6.88,229.10399999999998,3.6942400978811465,0.00036942400978811463
6.92,230.43599999999998,4.054941917344445,0.0004054941917344445
6.96,231.76799999999997,4.02095237145671,0.00040209523714567104
7.0,233.09999999999997,3.900612616404925,0.0003900612616404925
7.04,234.432,3.3641397301188816,0.00033641397301188816
7.08,235.76399999999998,4.26368490869522,0.000426368490869522
7.12,237.09599999999998,3.9253506990751754,0.00039253506990751755
7.16,238.428,3.6491223731708877,0.0003649122373170888
7.2,239.76,4.247093687190623,0.0004247093687190623
7.24,241.09199999999998,4.076546962815797,0.0004076546962815797
7.28,242.42399999999998,4.253145006208603,0.00042531450062086035
7.32,243.756,3.5491158719546165,0.00035491158719546165
7.36,245.088,3.59010722200529,0.000359010722200529
7.4,246.42,3.779523171276683,0.0003779523171276683
7.44,247.75199999999998,3.7386340911400473,0.0003738634091140047
7.48,249.084,4.557959799679234,0.00045579597996792343
7.5200000000000005,250.416,4.330135634532589,0.00043301356345325893
7.5600000000000005,251.748,3.8938886013788867,0.00038938886013788865
7.6000000000000005,253.07999999999998,4.494140846446054,0.00044941408464460543
7.640000000000001,254.412,4.720594976507725,0.00047205949765077247
7.68,255.74399999999997,4.319294936137191,0.00043192949361371913
7.72,257.07599999999996,4.359189218656617,0.0004359189218656617
7.76,258.40799999999996,3.7320634977977996,0.00037320634977977996
7.8,259.73999999999995,4.0615115741734815,0.00040615115741734814
7.84,261.07199999999995,4.116601640682566,0.0004116601640682566
7.88,262.404,3.599610200786363,0.0003599610200786363
7.92,263.736,4.160647734034118,0.0004160647734034118
7.96,265.068,4.1758744043975335,0.0004175874404397534
8.0,266.4,4.398537112775047,0.0004398537112775047
8.040000000000001,267.732,4.255935518374327,0.00042559355183743267
8.08,269.06399999999996,4.296603367433355,0.0004296603367433355
8.120000000000001,270.396,4.4056830558867945,0.00044056830558867943
8.16,271.728,5.230016008895305,0.0005230016008895305
8.2,273.05999999999995,4.798374853006488,0.0004798374853006488
8.24,274.392,4.596225577488566,0.00045962255774885657
8.28,275.72399999999993,4.919812264546963,0.0004919812264546963
8.32,277.056,5.631569519878021,0.0005631569519878022
8.36,278.388,5.512390581321824,0.0005512390581321825
8.4,279.71999999999997,3.812210709236558,0.0003812210709236558
8.44,281.05199999999996,4.599046337080964,0.00045990463370809643
8.48,282.384,4.8207109752476445,0.00048207109752476445
8.52,283.71599999999995,4.844222353040473,0.0004844222353040473
8.56,285.048,4.8548339221845875,0.00048548339221845876
8.6,286.37999999999994,4.452514941683611,0.0004452514941683611
8.64,287.712,4.087117779319843,0.0004087117779319843
8.68,289.044,4.481667902163822,0.0004481667902163822
8.72,290.376,4.538077207683572,0.0004538077207683572
8.76,291.70799999999997,4.755952234504679,0.0004755952234504679
8.8,293.04,4.757323035476258,0.0004757323035476258
8.84,294.37199999999996,4.4386683004465795,0.00044386683004465796
8.88,295.704,5.448200631325167,0.0005448200631325167
8.92,297.03599999999994,4.299897963560584,0.0004299897963560584
8.96,298.368,4.3651857869138775,0.0004365185786913878
9.0,299.7,4.3655304472693395,0.00043655304472693397
9.040000000000001,301.032,4.861941809443887,0.00048619418094438866
9.08,302.364,3.85141811185627,0.000385141811185627
9.120000000000001,303.696,3.5630114381035582,0.0003563011438103558
9.16,305.02799999999996,4.543200265033298,0.00045432002650332983
9.200000000000001,306.36,3.544407960323942,0.00035444079603239416
9.24,307.692,3.9571964819026526,0.00039571964819026524
9.28,309.02399999999994,4.026244043154631,0.00040262440431546313
9.32,310.356,3.566709368704024,0.0003566709368704024
9.36,311.68799999999993,4.224697811836137,0.0004224697811836137
9.4,313.02,4.052987673075098,0.0004052987673075098
9.44,314.352,3.7812514726733584,0.00037812514726733585
9.48,315.68399999999997,3.298454959250008,0.00032984549592500077
9.52,317.01599999999996,3.953574811812693,0.0003953574811812693
9.56,318.348,4.791605806808508,0.00047916058068085075
9.6,319.67999999999995,3.4967384038136426,0.00034967384038136427
9.64,321.012,4.197772746055556,0.00041977727460555556
9.68,322.34399999999994,5.343930179837231,0.0005343930179837231
9.72,323.676,4.002369263447653,0.00040023692634476527
9.76,325.008,4.077732161350644,0.00040777321613506444
9.8,326.34,3.1942134626243126,0.00031942134626243123
9.84,327.67199999999997,4.157888995710568,0.0004157888995710568
9.88,329.004,3.879586899235271,0.0003879586899235271
9.92,330.33599999999996,4.869093290997006,0.0004869093290997006
9.96,331.668,4.679960200307503,0.0004679960200307503
10.0,333.0,4.269308965596474,0.00042693089655964744
10.040000000000001,334.332,3.4583267051363222,0.0003458326705136322
10.08,335.664,4.721701106616239,0.0004721701106616239
10.120000000000001,336.996,4.203889296084795,0.0004203889296084795
10.16,338.328,4.887334497253171,0.0004887334497253171
10.200000000000001,339.66,3.827363901547093,0.0003827363901547093
10.24,340.99199999999996,3.535679957072535,0.0003535679957072535
10.28,342.32399999999996,4.346342151848331,0.0004346342151848331
10.32,343.656,3.5383977177215584,0.00035383977177215584
10.36,344.98799999999994,3.4975033614073614,0.00034975033614073614
10.4,346.32,3.8238832287906535,0.00038238832287906533
10.44,347.65199999999993,3.9768852159367594,0.00039768852159367596
10.48,348.984,4.41301248901596,0.000441301248901596
10.52,350.316,3.9799088468536805,0.00039799088468536807
10.56,351.64799999999997,4.580655872809569,0.0004580655872809569
10.6,352.97999999999996,4.7587375724318814,0.00047587375724318816
10.64,354.312,5.175125191914032,0.0005175125191914032
10.68,355.64399999999995,5.803331487387187,0.0005803331487387186
10.72,356.976,5.385729442026399,0.0005385729442026399
10.76,358.30799999999994,5.265582318001566,0.0005265582318001565
10.8,359.64,5.626652253538284,0.0005626652253538283
10.84,360.972,5.453097697665693,0.0005453097697665693
10.88,362.304,5.327248564685427,0.0005327248564685427
10.92,363.63599999999997,4.209752396475558,0.0004209752396475558
10.96,364.968,4.051740519315395,0.0004051740519315395
11.0,366.29999999999995,6.98013033149591,0.000698013033149591
11.040000000000001,367.632,4.331369756147724,0.0004331369756147724
11.08,368.964,4.437364021454238,0.0004437364021454238
11.120000000000001,370.296,3.7380890385252776,0.00037380890385252776
11.16,371.628,5.637211905976869,0.0005637211905976869
11.200000000000001,372.96,4.408654638088416,0.0004408654638088416
11.24,374.292,6.3689571222757815,0.0006368957122275782
11.28,375.62399999999997,4.772620660258231,0.0004772620660258231
11.32,376.95599999999996,5.067737982726434,0.0005067737982726434
11.36,378.28799999999995,5.116894686369888,0.0005116894686369889
11.4,379.62,5.951345068685788,0.0005951345068685788
11.44,380.95199999999994,5.6821762751858795,0.000568217627518588
11.48,382.284,5.603918329011831,0.0005603918329011832
11.52,383.61599999999993,7.291236063812489,0.000729123606381249
11.56,384.948,6.0657711198861595,0.0006065771119886159
11.6,386.28,5.73957536411891,0.000573957536411891
11.64,387.61199999999997,6.127704023755132,0.0006127704023755131
11.68,388.94399999999996,5.650734542184371,0.0005650734542184371
11.72,390.276,5.6372165752403,0.00056372165752403
11.76,391.60799999999995,5.446467923542231,0.0005446467923542231
11.8,392.94,5.04487433631175,0.000504487433631175
11.84,394.27199999999993,5.990936810371538,0.0005990936810371538
11.88,395.604,4.996033120923904,0.0004996033120923904
11.92,396.936,4.575712319087693,0.00045757123190876936
11.96,398.268,6.292319582064393,0.0006292319582064393
12.0,399.59999999999997,5.419001746754098,0.0005419001746754099
12.040000000000001,400.932,6.06096287888675,0.000606096287888675
12.08,402.26399999999995,6.008524905009205,0.0006008524905009205
12.120000000000001,403.596,5.573023074820132,0.0005573023074820132
12.16,404.928,5.313827330763788,0.0005313827330763787
12.200000000000001,406.26,6.082614300842043,0.0006082614300842043
12.24,407.592,6.5404032921420105,0.0006540403292142011
12.280000000000001,408.924,6.1879363497088224,0.0006187936349708823
12.32,410.256,6.400869671925641,0.0006400869671925641
12.36,411.58799999999997,7.159036701008531,0.0007159036701008531
12.4,412.91999999999996,6.089552261373327,0.0006089552261373327
12.44,414.25199999999995,5.386954666082061,0.0005386954666082061
12.48,415.584,5.824250073577531,0.0005824250073577531
12.52,416.91599999999994,5.708730074939322,0.0005708730074939322
12.56,418.248,6.459646802610347,0.0006459646802610347
12.6,419.5799999999999,4.605241681058569,0.0004605241681058569
12.64,420.912,5.878015146181209,0.0005878015146181209
12.68,422.24399999999997,5.5893723164667115,0.0005589372316466712
12.72,423.57599999999996,6.481934211228202,0.0006481934211228202
12.76,424.90799999999996,7.23752665401356,0.000723752665401356
12.8,426.24,6.30006579478658,0.000630006579478658
12.84,427.57199999999995,6.904032664540511,0.000690403266454051
12.88,428.904,6.705275329926053,0.0006705275329926053
12.92,430.23599999999993,6.009041699147594,0.0006009041699147594
12.96,431.568,7.320355672137518,0.0007320355672137518
13.0,432.9,5.925930744124558,0.0005925930744124558
13.040000000000001,434.23199999999997,6.242606267629886,0.0006242606267629886
13.08,435.56399999999996,6.198679859607292,0.0006198679859607293
13.120000000000001,436.896,5.930058656639703,0.0005930058656639704
13.16,438.22799999999995,7.04290088483609,0.000704290088483609
13.200000000000001,439.56,5.539675729038168,0.0005539675729038169
13.24,440.892,6.602625115446736,0.0006602625115446736
13.280000000000001,442.224,6.290303022554372,0.0006290303022554372
13.32,443.556,6.308219991624159,0.0006308219991624159
13.36,444.8879999999999,6.927055622101896,0.0006927055622101896
13.4,446.21999999999997,5.731994470878438,0.0005731994470878438
13.44,447.55199999999996,5.785068033946739,0.0005785068033946738
13.48,448.88399999999996,5.430341594553973,0.0005430341594553973
13.52,450.21599999999995,5.782653727841685,0.0005782653727841686
13.56,451.548,5.82826115381439,0.000582826115381439
13.6,452.87999999999994,7.220032340748228,0.0007220032340748228
13.64,454.212,7.268178640837009,0.0007268178640837009
13.68,455.5439999999999,6.6784151778203515,0.0006678415177820352
13.72,456.876,5.933142193702462,0.0005933142193702462
13.76,458.20799999999997,6.266182778904356,0.0006266182778904356
13.8,459.53999999999996,5.948455731514047,0.0005948455731514047
13.84,460.87199999999996,7.153767318400256,0.0007153767318400255
13.88,462.204,7.202643998534031,0.0007202643998534031
13.92,463.53599999999994,7.560552484735461,0.0007560552484735462
13.96,464.868,7.178352982640579,0.0007178352982640579
14.0,466.19999999999993,7.146263244196588,0.0007146263244196588
14.040000000000001,467.532,7.101402383705723,0.0007101402383705724
14.08,468.864,7.612074468778374,0.0007612074468778374
14.120000000000001,470.19599999999997,7.511021903031367,0.0007511021903031368
14.16,471.52799999999996,6.937922800953161,0.0006937922800953161
14.200000000000001,472.86,6.815801375626268,0.0006815801375626269
14.24,474.19199999999995,6.3623182099804385,0.0006362318209980439
14.280000000000001,475.524,6.907134481132843,0.0006907134481132844
14.32,476.856,7.234785219070145,0.0007234785219070145
14.36,478.18799999999993,6.033587940754054,0.0006033587940754054
14.4,479.52,6.25183130994359,0.000625183130994359
14.44,480.8519999999999,6.48510736679479,0.0006485107366794791
14.48,482.18399999999997,7.352271981518543,0.0007352271981518543
14.52,483.51599999999996,7.0970642965808075,0.0007097064296580808
14.56,484.84799999999996,6.636207634204211,0.000663620763420421
14.6,486.17999999999995,6.344610368138904,0.0006344610368138904
14.64,487.512,7.434364262041099,0.0007434364262041099
14.68,488.84399999999994,6.74827358100139,0.0006748273581001391
14.72,490.176,6.124447314562886,0.0006124447314562886
14.76,491.5079999999999,7.983053058568629,0.0007983053058568629
14.8,492.84,7.091906365045619,0.0007091906365045619
14.84,494.17199999999997,7.012297223240554,0.0007012297223240554
14.88,495.50399999999996,6.5227340757016306,0.000652273407570163
14.92,496.83599999999996,7.0268822465403,0.00070268822465403
14.96,498.168,7.398858432243816,0.0007398858432243815
15.0,499.49999999999994,7.218426406576639,0.000721842640657664
15.040000000000001,500.832,7.159287161262617,0.0007159287161262617
15.08,502.164,6.882778222701114,0.0006882778222701113
15.120000000000001,503.496,7.6662072022692875,0.0007666207202269287
15.16,504.828,7.826764936835906,0.0007826764936835906
15.200000000000001,506.15999999999997,6.40717350421946,0.000640717350421946
15.24,507.49199999999996,8.427007522950769,0.0008427007522950769
15.280000000000001,508.824,7.6263715367265,0.0007626371536726501
15.32,510.15599999999995,7.68901667243998,0.000768901667243998
15.36,511.48799999999994,6.915503066476347,0.0006915503066476348
15.4,512.8199999999999,7.440643716396389,0.0007440643716396389
15.44,514.1519999999999,8.21476393095999,0.0008214763930959989
15.48,515.4839999999999,7.275439019033031,0.0007275439019033031
15.52,516.8159999999999,7.580691325821787,0.0007580691325821787
15.56,518.148,6.4326382688210115,0.0006432638268821011
15.6,519.4799999999999,6.562971254327509,0.0006562971254327509
15.64,520.812,7.349640185979689,0.0007349640185979689
15.68,522.1439999999999,7.790597467665111,0.0007790597467665111
15.72,523.476,6.7953095997007384,0.0006795309599700738
15.76,524.808,6.577766936643048,0.0006577766936643048
15.8,526.14,7.439736100657046,0.0007439736100657046
15.84,527.472,6.979313963884238,0.0006979313963884238
15.88,528.804,7.276564437984268,0.0007276564437984267
15.92,530.136,6.990745258743342,0.0006990745258743341
15.96,531.468,7.326238499739479,0.000732623849973948
16.0,532.8,7.002734937701121,0.0007002734937701121
16.04,534.132,6.235831708924522,0.0006235831708924521
16.080000000000002,535.464,6.985401137181524,0.0006985401137181524
16.12,536.7959999999999,7.159701374193989,0.0007159701374193989
16.16,538.1279999999999,7.101454405459235,0.0007101454405459234
16.2,539.4599999999999,6.401078250448144,0.0006401078250448144
16.240000000000002,540.792,7.002306706541988,0.0007002306706541989
16.28,542.124,6.283417882808023,0.0006283417882808023
16.32,543.456,8.337190198587324,0.0008337190198587324
16.36,544.7879999999999,7.73011849166182,0.000773011849166182
16.4,546.1199999999999,6.556431477659869,0.0006556431477659869
16.44,547.452,6.852073195824332,0.0006852073195824332
16.48,548.784,6.864771478596909,0.0006864771478596909
16.52,550.116,7.055617654615426,0.0007055617654615425
16.56,551.4479999999999,6.61120952253626,0.0006611209522536261
16.6,552.78,6.971002030091822,0.0006971002030091821
16.64,554.112,7.672495632395949,0.0007672495632395948
16.68,555.444,7.568602797278845,0.0007568602797278845
16.72,556.776,8.568772187758967,0.0008568772187758966
16.76,558.1080000000001,7.450880015875072,0.0007450880015875071
16.8,559.4399999999999,7.729389174949791,0.0007729389174949791
16.84,560.7719999999999,7.825184588869605,0.0007825184588869605
16.88,562.1039999999999,6.887029726740273,0.0006887029726740274
16.92,563.436,8.075564053770417,0.0008075564053770418
16.96,564.768,8.945205353576346,0.0008945205353576346
17.0,566.0999999999999,8.022613116735611,0.0008022613116735612
17.04,567.4319999999999,6.52005479184436,0.0006520054791844359
17.080000000000002,568.764,7.971486451426035,0.0007971486451426035
17.12,570.096,7.3781635627505615,0.0007378163562750562
17.16,571.428,7.089292338789499,0.0007089292338789499
17.2,572.7599999999999,8.24571938101683,0.000824571938101683
17.240000000000002,574.092,7.536544211957208,0.0007536544211957209
17.28,575.424,8.251379107753065,0.0008251379107753065
17.32,576.756,7.6162159862978305,0.0007616215986297831
17.36,578.088,5.936997122915227,0.0005936997122915227
17.400000000000002,579.4200000000001,6.706761121265842,0.0006706761121265842
17.44,580.752,7.465088293584621,0.0007465088293584621
17.48,582.084,7.204469443170991,0.0007204469443170991
17.52,583.4159999999999,7.3392664866277215,0.0007339266486627721
17.56,584.7479999999999,7.5086083088647895,0.000750860830886479
17.6,586.08,7.149435753531969,0.0007149435753531968
17.64,587.4119999999999,6.7845366452861375,0.0006784536645286138
17.68,588.7439999999999,7.375827153223624,0.0007375827153223624
17.72,590.0759999999999,7.31904302888341,0.000731904302888341
17.76,591.408,8.978075348090814,0.0008978075348090814
17.8,592.74,6.349128167721302,0.0006349128167721302
17.84,594.0719999999999,8.68897935136468,0.0008688979351364679
17.88,595.4039999999999,9.051089413596609,0.0009051089413596609
17.92,596.736,7.170851353879643,0.0007170851353879643
17.96,598.068,8.811543796867499,0.0008811543796867499
18.0,599.4,7.575305449606367,0.0007575305449606367
18.04,600.732,8.984938750225696,0.0008984938750225696
18.080000000000002,602.064,7.011948037403553,0.0007011948037403553
18.12,603.396,8.115746970620563,0.0008115746970620563
18.16,604.728,8.907727866182857,0.0008907727866182857
18.2,606.06,7.829297640917904,0.0007829297640917904
18.240000000000002,607.392,8.906254215829346,0.0008906254215829346
18.28,608.7239999999999,8.518278271059682,0.0008518278271059682
18.32,610.0559999999999,7.044618623997256,0.0007044618623997256
18.36,611.3879999999999,7.729301383717763,0.0007729301383717763
18.400000000000002,612.72,7.549724150710807,0.0007549724150710807
18.44,614.052,7.9683661508461405,0.0007968366150846141
18.48,615.384,7.448422244141595,0.0007448422244141595
18.52,616.7159999999999,7.7591626560489235,0.0007759162656048923
18.56,618.0479999999999,7.058803294721355,0.0007058803294721355
18.6,619.38,6.224463024227683,0.0006224463024227683
18.64,620.712,6.71171876182044,0.0006711718761820439
18.68,622.044,8.51903815561943,0.0008519038155619431
18.72,623.3759999999999,7.558085279030297,0.0007558085279030297
18.76,624.708,6.836249590415072,0.0006836249590415072
18.8,626.04,7.283137734502815,0.0007283137734502815
18.84,627.372,8.270154854611068,0.0008270154854611068
18.88,628.704,6.937843339608335,0.0006937843339608335
18.92,630.0360000000001,7.195548706645849,0.0007195548706645849
18.96,631.3679999999999,7.236054605125453,0.0007236054605125453
19.0,632.6999999999999,8.0282645793197,0.00080282645793197
19.04,634.0319999999999,6.955471525386581,0.0006955471525386581
19.080000000000002,635.364,6.937755753753905,0.0006937755753753904
19.12,636.696,7.782519318604253,0.0007782519318604253
19.16,638.0279999999999,7.342047796712203,0.0007342047796712203
19.2,639.3599999999999,7.239475063196021,0.0007239475063196021
19.240000000000002,640.692,6.412916044926376,0.0006412916044926376
19.28,642.024,6.629357233605032,0.0006629357233605032
19.32,643.356,7.706094102980221,0.0007706094102980221
19.36,644.6879999999999,6.201011389183902,0.0006201011389183902
19.400000000000002,646.02,5.401713190849278,0.0005401713190849277
