# File created on: 2024-11-04 20:12:47
# File generated by CPextract.py diel average version 0.2.0.
# Parameters: window=20, filename=['data/total_dipole.txt_refractive_long_1.csv', 'data/total_dipole.txt_refractive_long_2.csv', 'data/total_dipole.txt_refractive_long_3.csv', 'data/total_dipole.txt_refractive_long_4.csv', 'data/total_dipole.txt_refractive_long_5.csv']
# Data below:
freq_kayser,real_ref_index,imag_ref_index,alpha
0.0,0.9777458742617676,0.14087955007800207,7.91963295232267
0.9622608796162514,1.0657423375213497,0.15653553157929687,9.813708427252477
1.9245217592325028,1.1463539066823936,0.1732122440724616,12.033029352386503
2.886782638848754,1.2263566749604449,0.18144290920496697,13.227933751210609
3.8490435184650056,1.3101627778233207,0.19062116330663126,14.671445791241956
4.811304398081257,1.3916584469072912,0.20041632655923688,16.3304851739484
5.773565277697508,1.4763024572645573,0.20871999938034075,17.8373644814827
6.73582615731376,1.5601413155524175,0.21842043684366577,19.715073465117325
7.698087036930011,1.6425734391950246,0.2284553564052834,21.778931394182223
8.660347916546263,1.7287761247518134,0.23880019569793656,24.031682619675905
9.622608796162512,1.8099925107608654,0.252461088552887,27.17182736423405
10.584869675778764,1.7680172764842674,0.26424290616987056,30.022578279669016
11.547130555395016,1.7296969975234069,0.255492887614998,32.73591597542338
12.509391435011269,1.7092736409135072,0.24910404314383866,34.66401276709378
13.47165231462752,1.6889421631207822,0.24436150987104996,37.33016851851373
14.43391319424377,1.6696540568611344,0.23775854480344782,39.20151406719957
15.396174073860022,1.6520303168301096,0.22848796939030655,40.402147106622124
16.358434953476273,1.6426017781611741,0.21515470530278968,41.210675569363886
17.320695833092525,1.6390928945019403,0.20775716247443488,42.30290395825486
18.282956712708778,1.63303655676253,0.2072729980995231,44.742423577962995
19.245217592325027,1.6225027416926703,0.20666038083136767,47.1565194211373
20.207478471941275,1.6117574255276903,0.1971788931677017,47.50343228928725
21.169739351557528,1.61204181758169,0.18972065521716908,48.741416694557635
22.132000231173784,1.607523910310681,0.19220178213205713,51.69346509745228
23.094261110790033,1.5994291914407188,0.1885509821372509,52.456717951958026
24.056521990406285,1.597570468403286,0.18553131111798338,53.58467716614683
25.018782870022537,1.589340930217468,0.18619694746427523,55.875702181549926
25.981043749638783,1.5831065148011665,0.18217713761090923,56.4720849547581
26.94330462925504,1.5783646843499823,0.17986607821200795,57.865654730732345
27.905565508871288,1.569572402778038,0.17612866096330843,58.650517785169114
28.86782638848754,1.5649581811766027,0.16879042807857086,58.4935664750916
29.830087268103792,1.5624005137856458,0.16234668978397876,58.2260391351151
30.792348147720045,1.5616087579330205,0.15615541476527067,57.97422748240896
31.754609027336297,1.5623576315963157,0.15264769648693005,58.274568226886466
32.716869906952546,1.5638280175668062,0.1491255627281433,59.280573188725754
33.67913078656879,1.5644825098990542,0.1486565664541457,61.22179762559502
34.64139166618505,1.5664833490913663,0.1483249733168496,62.802688129759254
35.6036525458013,1.5654986013863188,0.1505606719224692,65.82325304862428
36.56591342541755,1.5623008342135343,0.15360606576111044,69.27359742539372
37.52817430503381,1.5574632778963502,0.15105500658558088,70.27855490813897
38.49043518465005,1.5570009406280336,0.14839041782460025,71.17976835031766
39.452696064266306,1.5551962211665304,0.14992594918161378,73.60261077091604
40.41495694388255,1.5517845962082797,0.1473286778833085,74.23060659270683
41.37721782349881,1.551961500693685,0.1449340891126045,75.31601407925353
42.339478703115056,1.5531195412138563,0.14399661238045947,76.05233818546677
43.30173958273131,1.5533310199221335,0.1453339495292426,78.56542762737973
44.26400046234757,1.5531715639861603,0.1457915273604184,81.04012876651365
45.22626134196381,1.5513802192895803,0.14889571444800245,84.51769015812667
46.188522221580065,1.55008867532118,0.14852915456211513,86.13379345367262
47.15078310119632,1.5475852522961928,0.15076810985584185,89.3035892210879
48.11304398081257,1.5463752973069762,0.14934415428805675,89.81703019526002
49.075304860428815,1.5464622217755168,0.1519102203216145,92.97131258239314
50.03756574004507,1.5457823818364647,0.15527500598815092,96.77561343927876
50.99982661966133,1.5386274123574006,0.16018739983314492,101.69425934244245
51.96208749927757,1.5325716206896707,0.1564685262761108,100.84586885457972
52.924348378893825,1.5334589457803107,0.15508909521163627,101.85520515063202
53.88660925851008,1.5294749898695343,0.15809750333093872,105.90212720395871
54.84887013812633,1.526442033824642,0.15787807201134968,108.0442418316048
