# File created on: 2024-11-02 09:38:44
# File generated by CPextract.py diel average version 0.1.2.
# Parameters: window=1, filename=['data/total_dipole.txt_refractive_long_1.csv', 'data/total_dipole.txt_refractive_long_2.csv', 'data/total_dipole.txt_refractive_long_3.csv', 'data/total_dipole.txt_refractive_long_4.csv', 'data/total_dipole.txt_refractive_long_5.csv']
# Data below:
freq_kayser,real_ref_index,imag_ref_index,alpha
0.0,2.442196935912717,0.0,0.0
0.9622608796162514,2.3530621717700853,0.40802848909326944,4.9363673187804284
1.9245217592325028,1.9891499219107138,0.299926515242605,7.257078794519484
2.886782638848754,1.9984132591848671,0.3294564163895191,11.957384817235043
3.8490435184650056,1.9219626326201613,0.31315217449941546,15.154178703934416
4.811304398081257,1.9042507432938212,0.3310058828498459,20.022702655580268
5.773565277697508,1.7749283387442965,0.4134959235564281,30.015077153492097
6.73582615731376,1.6893561215584847,0.29001468094988236,24.560375608385502
7.698087036930011,1.7118802912686175,0.2152015450762395,20.82822944890149
8.660347916546263,1.7697170689715889,0.21730937390283617,23.661264545624658
9.622608796162512,1.7599292651916436,0.31311963002589616,37.88150949859615
10.584869675778764,1.6122313832208746,0.33353424986329516,44.38641850268051
11.547130555395016,1.6000553655610255,0.1646133026501075,23.898087976482124
12.509391435011269,1.6761220572575148,0.18356508203328561,28.870240800626938
13.47165231462752,1.6299133816794114,0.1959032650521127,33.18078765412886
14.43391319424377,1.6928802071453244,0.16607345642207683,30.137586150686083
15.396174073860022,1.676777165757202,0.1940087492665002,37.554179672692484
16.358434953476273,1.6486424728521407,0.2006983912323525,41.27715858129796
17.320695833092525,1.7240537111357739,0.20689678585306354,45.05502450987364
18.282956712708778,1.6243277201810435,0.2732178570990086,62.80289489116283
19.245217592325027,1.6026922503807548,0.2356363523396714,57.01501830869931
20.207478471941275,1.5866565925528726,0.23302811799581744,59.20312123386774
21.169739351557528,1.580682789712721,0.17214962581941826,45.81901462792739
22.132000231173784,1.5917837033303652,0.23460575093374514,65.28049984563401
23.094261110790033,1.5362005074272027,0.1810928731473723,52.5810896776512
24.056521990406285,1.5517759426733302,0.14559437458702112,44.03536344403151
25.018782870022537,1.5863575653655901,0.14683064180609146,46.185646408327294
25.981043749638783,1.6191784483738054,0.14206382438278592,46.40494338620506
26.94330462925504,1.5907535364804137,0.20551825757800368,69.61862184306416
27.905565508871288,1.55904076757439,0.2050570285397276,71.94318140911057
28.86782638848754,1.5450229418920465,0.12348987675257665,44.81976686159519
29.830087268103792,1.6179192243008735,0.1843694908526428,69.1461066080882
30.792348147720045,1.5096972201408438,0.214235840947869,82.93905603437506
31.754609027336297,1.5142276798582668,0.11054908213716078,44.13529789074188
32.716869906952546,1.5927389209307568,0.1355098446667625,55.739971937905054
33.67913078656879,1.5282894434289602,0.17938618334791395,75.95808645874796
34.64139166618505,1.5520888574311738,0.11361255219917957,49.481835136855885
35.6036525458013,1.5538058638284593,0.15447720325432704,69.14855410078297
36.56591342541755,1.5482080796968862,0.1321484408790729,60.75228559860902
37.52817430503381,1.5320432881523405,0.12645319940425784,59.66386868961231
38.49043518465005,1.5515389025616177,0.1067615864478293,51.66447150916937
39.452696064266306,1.5708214755003653,0.10920261762165535,54.166888179745015
40.41495694388255,1.595660262978623,0.10199526025260619,51.825829517477544
41.37721782349881,1.621191422740178,0.16416307575801073,85.40059908241967
42.339478703115056,1.5492903540721639,0.1717129476674197,91.40557841503674
43.30173958273131,1.5917927265195693,0.13896251184109878,75.65317352731611
44.26400046234757,1.5666626112646367,0.1915446139184833,106.5969447856277
45.22626134196381,1.5552231049181122,0.20297170115561106,115.41183092159388
46.188522221580065,1.4940024101367366,0.15449707406741292,89.71777149796942
47.15078310119632,1.5497940222080622,0.15176525332011476,89.96745025268396
48.11304398081257,1.5089285526619836,0.15420050389284698,93.2766152735633
49.075304860428815,1.5496867251358522,0.13242406488653718,81.70602304390403
50.03756574004507,1.5132353098489515,0.1663440655337889,104.64720576530871
50.99982661966133,1.5373884902616926,0.09179954749426068,58.861780015006524
51.96208749927757,1.5969684950963055,0.16225658764242518,106.00176077616452
52.924348378893825,1.525100324709497,0.1885377399714297,125.452109241426
53.88660925851008,1.5162619634995698,0.17569629395086042,119.03306296911637
54.84887013812633,1.5279749844604562,0.14714600553658072,101.47062001170211
55.811131017742575,1.4981396191971459,0.17692754675360722,124.14820094691459
56.773391897358835,1.5078441883680087,0.09797408804855562,69.93268817305447
57.73565277697508,1.5532773919324294,0.15808290711898465,114.75011925183193
58.69791365659133,1.5572246767193225,0.17649833095238332,130.25290531745748
59.660174536207585,1.4525608733973394,0.20024313715248687,150.19874758075147
60.62243541582384,1.5000755893855766,0.08978560461732846,68.4327893251649
61.58469629544009,1.5670368558849632,0.14412432637792905,111.59230433608289
62.546957175056335,1.5121136083040398,0.1991306742271472,156.5916145938498
63.509218054672594,1.5060034903667991,0.18715598752670232,149.43923733854936
64.47147893428884,1.4503718478684953,0.165607919135951,134.2371998220786
65.43373981390509,1.4782980288162957,0.12891486689745085,106.05445059601887
66.39600069352134,1.4959733966959547,0.17107085669563546,142.80456880955668
67.35826157313758,1.4398173377868457,0.12548208975288375,106.26659472416671
68.32052245275385,1.5009836426620093,0.09670128044917856,83.06298893579103
69.2827833323701,1.5224694610188862,0.1403335145228767,122.2393071079465
70.24504421198635,1.4633547999268983,0.16305488764755607,144.00370396876386
71.2073050916026,1.4846574273330133,0.09461877969329255,84.70831512660028
72.16956597121884,1.5286742094872932,0.11370082471310697,103.16725122786684
73.1318268508351,1.5241458456431083,0.1968285147718468,180.9750015032211
74.09408773045135,1.4359464613269641,0.13410678889910635,124.92762110626647
75.05634861006762,1.485531119771122,0.13234210504986474,124.88481137688218
76.01860948968387,1.4907255557676877,0.11867957181941727,113.42793960787012
76.9808703693001,1.4857088443785675,0.1426532433802194,138.0665963016476
77.94313124891636,1.4743753513846498,0.11687724952077716,114.53335507566882
78.90539212853261,1.5084311597479152,0.12291756038350858,121.93959986725152
79.86765300814886,1.4968602827905992,0.15214609174474583,152.77626011102376
80.8299138877651,1.4790859677002588,0.12273065791398732,124.72379869153058
81.79217476738137,1.5160125130504019,0.14229267976754673,146.32497728701472
82.75443564699762,1.4704999302767838,0.17465974284242086,181.7223100316606
83.71669652661387,1.4713708766754754,0.1418648599550791,149.31762292677004
84.67895740623011,1.4652666194569532,0.13218179201850516,140.72501019304303
85.64121828584636,1.4772833399400866,0.11667177601386436,125.62405180155486
86.60347916546262,1.5131399931854002,0.15887148210718677,172.98380182045884
87.56574004507888,1.4517670783994867,0.17237215362724792,189.76909274865565
88.52800092469514,1.461003577060573,0.15596879974239256,173.59712908968532
89.49026180431137,1.4391282999972774,0.13286745168066444,149.492200735085
90.45252268392764,1.4643909876224226,0.10960558770728408,124.64576573496689
91.41478356354388,1.479890291433501,0.17875492980059565,205.4464372633558
92.37704444316012,1.42835184132049,0.13886564414813968,161.28093306368933
93.33930532277635,1.4245018545436827,0.13399015898186745,157.23948688164745
94.30156620239264,1.449402078199131,0.10562244091856914,125.22736912466857
95.26382708200887,1.436346922705237,0.14307017578220993,171.35677760564758
