thz,freq_kayser,vdos,vdos_normalized
0.0,0.0,0.0,0.0
0.206632233471281,6.8808533745936575,3.00571960546939,0.003777766078493624
0.413264466942562,13.761706749187315,4.521679023578943,0.00568311348870651
0.619896700413843,20.64256012378097,6.590598136964692,0.008283453331276494
0.826528933885124,27.52341349837463,5.9704544051392086,0.007504020030306658
1.033161167356405,34.40426687296828,7.839288748761162,0.009852881506544188
1.239793400827686,41.28512024756194,8.177561558788767,0.010278042770646678
1.4464256342989672,48.165973622155605,9.0584193486716,0.01138515691148037
1.653057867770248,55.04682699674926,10.265012470563063,0.012901674472909208
1.859690101241529,61.92768037134291,10.334256814687715,0.012988704857874475
2.06632233471281,68.80853374593656,10.729896140478967,0.013485967750119166
2.2729545681840913,75.68938712053023,10.12766449241156,0.012729047414860858
2.479586801655372,82.57024049512388,11.286126035966323,0.014185070363414338
2.686219035126653,89.45109386971754,9.64095667674175,0.012117324261167685
2.8928512685979344,96.33194724431121,10.319569678676901,0.01297024519712937
3.0994835020692153,103.21280061890486,10.216504157481564,0.012840706357536513
3.306115735540496,110.09365399349852,9.913693027085586,0.012460115428655908
3.512747969011777,116.97450736809216,8.212153998970344,0.010321520594344031
3.719380202483058,123.85536074268582,8.355344412237129,0.010501490770211539
3.9260124359543394,130.7362141172795,9.068278033256497,0.011397547889047148
4.13264466942562,137.61706749187312,7.34631097338299,0.009233277896850836
4.339276902896901,144.49792086646679,7.817953476140755,0.009826066074714111
4.5459091363681825,151.37877424106046,5.939058559163066,0.007464559875168282
4.752541369839463,158.2596276156541,5.037086278963632,0.006330907794755132
4.959173603310744,165.14048099024777,4.159756798488757,0.005228228241755765
5.165805836782026,172.02133436484144,4.107150769275242,0.005162109874518371
5.372438070253306,178.90218773943508,3.557482053143081,0.004471253739290502
5.5790703037245875,185.78304111402875,2.6921380090896587,0.0033836381912856527
5.785702537195869,192.66389448862242,2.783731788466093,0.0034987586676267198
5.992334770667149,199.54474786321606,2.426796830452222,0.003050141712751859
6.198967004138431,206.42560123780973,2.2747072990163932,0.0028589865991122624
6.405599237609711,213.30645461240337,2.1924329267766036,0.0027555793045624783
6.612231471080992,220.18730798699704,1.9528031796492697,0.0024543984730410113
6.818863704552274,227.06816136159068,1.9727955265799377,0.0024795260364793045
7.025495938023554,233.94901473618432,1.5671264207974,0.0019696571238470547
7.2321281714948356,240.829868110778,1.5839458161254467,0.0019907967341471797
7.438760404966116,247.71072148537164,1.4206583525143432,0.0017855673974017264
7.645392638437397,254.5915748599653,1.261824358096137,0.001585935443997663
7.852024871908679,261.472428234559,1.224218530650347,0.001538670217055044
8.05865710537996,268.35328160915265,1.0838464183270495,0.0013622422484126941
8.26528933885124,275.23413498374623,0.9875142208391958,0.001241166248085135
8.471921572322522,282.11498835833993,1.0030334162587344,0.0012606716902809952
8.678553805793802,288.99584173293357,1.0320477123452503,0.0012971385727365502
8.885186039265083,295.8766951075272,0.9593629036299101,0.001205784008496108
9.091818272736365,302.7575484821209,0.9340484470644757,0.0011739673030607839
9.298450506207645,309.63840185671455,0.9939182347575963,0.0012492151913408903
9.505082739678926,316.5192552313082,0.8418377380501962,0.001058071433082057
9.711714973150208,323.4001086059019,0.6379021881200919,0.0008017531786038328
9.918347206621489,330.28096198049553,0.6556183214939375,0.0008240198622891631
10.124979440092769,337.1618153550892,0.5779268244542577,0.0007263725962002639
10.331611673564051,344.0426687296829,0.528581919487563,0.0006643530026924525
10.538243907035332,350.9235221042765,0.4925067519964584,0.0006190115996634139
10.744876140506612,357.80437547887016,0.5453697989354704,0.0006854530019714076
10.951508373977894,364.68522885346385,0.5295371659526174,0.0006655536129176103
11.158140607449175,371.5660822280575,0.4614542019839489,0.0005799829191855269
11.364772840920455,378.44693560265114,0.44181006797736194,0.0005552930103342727
11.571405074391738,385.32778897724484,0.4163471645949221,0.0005232897281641384
11.778037307863018,392.2086423518385,0.42364602620760633,0.0005324633688995694
11.984669541334299,399.0894957264321,0.3861360900185176,0.0004853186637568319
12.191301774805579,405.97034910102576,0.41408824013761286,0.0005204505783734612
12.397934008276861,412.85120247561946,0.397663859076485,0.0004998074453546405
12.604566241748142,419.7320558502131,0.43565581082056154,0.0005475579761404706
12.811198475219422,426.61290922480674,0.47895859876420616,0.000601983479803563
13.017830708690704,433.49376259940044,0.49684415959732103,0.0006244631099351382
13.224462942161985,440.3746159739941,0.533987188300894,0.0006711466640609262
13.431095175633265,447.2554693485877,0.459341986057526,0.0005773281613489096
13.637727409104548,454.13632272318137,0.5557483610866851,0.0006984973923952688
13.844359642575828,461.017176097775,0.56432328124128,0.0007092748589383466
14.050991876047108,467.89802947236865,0.63101041987827,0.0007930911968815794
14.25762410951839,474.77888284696235,0.6514773962173759,0.0008188153026173608
14.464256342989671,481.659736221556,0.8236842430261038,0.0010352550474207573
14.670888576460952,488.54058959614963,0.7911873915924179,0.0009944110835391517
14.877520809932232,495.42144297074327,0.7549666592275401,0.0009488867259719186
15.084153043403514,502.30229634533697,0.6368191206332945,0.0008003919153626118
15.290785276874795,509.1831497199306,0.7789330488318775,0.0009790091011616991
15.497417510346075,516.0640030945243,0.8786563659035573,0.001104347261042858
15.704049743817357,522.944856469118,1.0391940110140554,0.001306120463345598
15.910681977288638,529.8257098437116,0.8916954375011508,0.0011207355370107175
16.11731421075992,536.7065632183053,1.3338696672314376,0.0016764862473629097
16.3239464442312,543.5874165928989,1.074304246501686,0.0013502490827922483
16.53057867770248,550.4682699674925,1.5338465333613924,0.0019278289940298018
