,thz,freq_kayser,vdos,vdos_normalized
0,0.0,0.0,0.0,0.0
1,0.206632233471281,6.8808533745936575,2.712643019461147,0.012342078312142362
2,0.413264466942562,13.761706749187315,4.131852521821891,0.01879924746186423
3,0.619896700413843,20.64256012378097,5.752614102997859,0.02617344532596766
4,0.826528933885124,27.52341349837463,5.113370904760377,0.0232649942114828
5,1.033161167356405,34.40426687296828,6.024526500549294,0.027410601885288485
6,1.239793400827686,41.28512024756194,5.951381742978627,0.02707780530292094
7,1.4464256342989672,48.165973622155605,7.411874015451771,0.03372280424742746
8,1.653057867770248,55.04682699674926,8.107586729366488,0.036888182344098
9,1.859690101241529,61.92768037134291,7.356183716396707,0.0334694225723478
10,2.06632233471281,68.80853374593656,8.88744228980522,0.04043639651383658
11,2.2729545681840913,75.68938712053023,7.784055276100322,0.03541616759538054
12,2.479586801655372,82.57024049512388,8.333027232630078,0.037913899449535896
13,2.686219035126653,89.45109386971754,6.649814549511589,0.03025555937234934
14,2.8928512685979344,96.33194724431121,7.660631248802482,0.03485460862887395
15,3.0994835020692153,103.21280061890486,7.326762714482037,0.03333556186636936
16,3.306115735540496,110.09365399349852,6.987010792399634,0.03178974665996049
17,3.512747969011777,116.97450736809216,6.729247324844743,0.03061696539838344
18,3.719380202483058,123.85536074268582,5.957640642939561,0.027106282265393154
19,3.9260124359543394,130.7362141172795,5.906430662478466,0.026873285300927238
20,4.13264466942562,137.61706749187312,5.171546394145543,0.02352968309265433
21,4.339276902896901,144.49792086646679,5.299603729599311,0.024112322847047316
22,4.5459091363681825,151.37877424106046,3.831820965097351,0.017434153366311676
23,4.752541369839463,158.2596276156541,3.635243269959451,0.016539757277181467
24,4.959173603310744,165.14048099024777,3.17223882686295,0.01443316342956859
25,5.165805836782026,172.02133436484144,2.7052632464640483,0.012308501562233662
26,5.372438070253306,178.90218773943508,2.121612739712328,0.009652988024487648
27,5.5790703037245875,185.78304111402875,1.6908734837289985,0.0076931954563832635
28,5.785702537195869,192.66389448862242,1.642027112629215,0.007470952524654911
29,5.992334770667149,199.54474786321606,1.482339897056935,0.006744402032790876
30,6.198967004138431,206.42560123780973,1.2841041958532813,0.005842462289534883
31,6.405599237609711,213.30645461240337,1.16736644732103,0.005311324788569336
32,6.612231471080992,220.18730798699704,1.0705482770428891,0.004870818083102239
33,6.818863704552274,227.06816136159068,1.0265338203769363,0.004670559565066388
34,7.025495938023554,233.94901473618432,1.02611201113463,0.004668640402587588
35,7.2321281714948356,240.829868110778,0.882107793625284,0.004013444965138474
36,7.438760404966116,247.71072148537164,0.8306926223810528,0.003779514416453684
37,7.645392638437397,254.5915748599653,0.6944457010314697,0.0031596133970342947
38,7.852024871908679,261.472428234559,0.6473848770513049,0.002945494410190047
39,8.05865710537996,268.35328160915265,0.513598894447987,0.002336790256156146
40,8.26528933885124,275.23413498374623,0.46973849771187204,0.002137232685390238
41,8.471921572322522,282.11498835833993,0.506741983993404,0.0023055924445743543
42,8.678553805793802,288.99584173293357,0.45440073067286757,0.0020674483751914
43,8.885186039265083,295.8766951075272,0.3796774756472303,0.0017274698897628976
44,9.091818272736365,302.7575484821209,0.3811316893893067,0.0017340863224296866
45,9.298450506207645,309.63840185671455,0.41377238015709117,0.0018825960816306756
46,9.505082739678926,316.5192552313082,0.30210516100410656,0.0013745286530019453
47,9.711714973150208,323.4001086059019,0.26813950319685315,0.0012199905123129338
48,9.918347206621489,330.28096198049553,0.2362572810633205,0.001074931660295117
49,10.124979440092769,337.1618153550892,0.23009418195646525,0.0010468905759074588
50,10.331611673564051,344.0426687296829,0.20837140488064326,0.0009480555231918739
51,10.538243907035332,350.9235221042765,0.18234327150718732,0.0008296318094523889
52,10.744876140506612,357.80437547887016,0.17712914713517253,0.0008059084035832892
53,10.951508373977894,364.68522885346385,0.1367700318270796,0.0006222810858095651
54,11.158140607449175,371.5660822280575,0.14302987436751305,0.0006507623368630328
55,11.364772840920455,378.44693560265114,0.13613167455419473,0.000619376665509309
56,11.571405074391738,385.32778897724484,0.11230324173377679,0.0005109612264650512
57,11.778037307863018,392.2086423518385,0.10124575058911148,0.00046065146559191226
58,11.984669541334299,399.0894957264321,0.08268633392470615,0.0003762091809800312
59,12.191301774805579,405.97034910102576,0.09020659821461766,0.0004104251430982361
60,12.397934008276861,412.85120247561946,0.08697272795795863,0.00039571156682865306
61,12.604566241748142,419.7320558502131,0.08302017283639462,0.00037772809296444633
62,12.811198475219422,426.61290922480674,0.0741023901491879,0.0003371536526468124
63,13.017830708690704,433.49376259940044,0.06565782270612974,0.0002987322636373971
64,13.224462942161985,440.3746159739941,0.07112719464800077,0.00032361700384851987
65,13.431095175633265,447.2554693485877,0.0604066165712733,0.00027484014186367585
66,13.637727409104548,454.13632272318137,0.05462697626549015,0.00024854373177276754
67,13.844359642575828,461.017176097775,0.0455810500667744,0.00020738625961390313
68,14.050991876047108,467.89802947236865,0.045099734672222225,0.00020519635395739596
69,14.25762410951839,474.77888284696235,0.04888189501453086,0.00022240455968109823
70,14.464256342989671,481.659736221556,0.04555899676333505,0.0002072859207207509
71,14.670888576460952,488.54058959614963,0.04824900342199806,0.00021952500732492865
72,14.877520809932232,495.42144297074327,0.04220374175229785,0.00019202006384008575
73,15.084153043403514,502.30229634533697,0.038848563998511026,0.0001767545584671669
74,15.290785276874795,509.1831497199306,0.04126190737600416,0.00018773487277517608
75,15.497417510346075,516.0640030945243,0.03083332941019451,0.00014028656313217974
76,15.704049743817357,522.944856469118,0.03696717479085193,0.00016819454789078055
