freq_kayser,freq_thz,alphan
0.0,0.0,-16.9153146903955
0.33300999029970896,0.01000030000900027,-11.951386901431277
0.6660199805994179,0.02000060001800054,-6.861294407612573
0.9990299708991268,0.03000090002700081,2.331909928179623
1.3320399611988358,0.04000120003600108,-9.973740185343955
1.6650499514985446,0.05000150004500135,-10.140110996475215
1.9980599417982536,0.06000180005400162,-13.835685775106525
2.3310699320979626,0.07000210006300189,-12.330543152198118
2.6640799223976717,0.08000240007200216,-2.150740582315237
2.9970899126973802,0.09000270008100242,3.872678593232013
3.3300999029970892,0.1000030000900027,0.35960579405151094
3.6631098932967987,0.11000330009900297,-3.9322531920989934
3.9961198835965073,0.12000360010800323,1.560220975287712
4.329129873896216,0.1300039001170035,19.65736571678581
4.662139864195925,0.14000420012600379,6.374786941167766
4.995149854495635,0.15000450013500405,-8.547168896330016
5.328159844795343,0.1600048001440043,17.9632616964979
5.661169835095052,0.17000510015300457,47.77323308519099
5.9941798253947605,0.18000540016200484,46.79679171545318
6.32718981569447,0.19000570017100513,65.72793274705414
6.6601998059941785,0.2000060001800054,11.556966791745156
6.993209796293888,0.21000630018900565,38.356416462605495
7.326219786593597,0.22000660019800594,9.65107773554417
7.659229776893306,0.2300069002070062,18.96331929107811
7.9922397671930145,0.24000720021600647,39.31300036701509
8.325249757492724,0.25000750022500673,82.15939228450985
8.658259747792432,0.260007800234007,137.244610455339
8.991269738092141,0.27000810024300725,107.77739990579629
9.32427972839185,0.28000840025200757,132.5708124299345
9.65728971869156,0.29000870026100783,119.50500601842936
9.99029970899127,0.3000090002700081,40.76990468095894
10.323309699290977,0.31000930027900836,71.96595239677295
10.656319689590687,0.3200096002880086,108.65874287887777
10.989329679890394,0.3300099002970089,97.07559200904318
11.322339670190104,0.34001020030600915,72.38423906111623
11.655349660489811,0.3500105003150094,36.47490249073693
11.988359650789521,0.36001080032400967,83.37537652309271
12.321369641089232,0.37001110033301,79.5238499239685
12.65437963138894,0.38001140034201025,162.84194614312983
12.98738962168865,0.3900117003510105,87.29911768127019
13.320399611988357,0.4000120003600108,36.1599295881188
13.653409602288066,0.41001230036901104,108.087027902677
13.986419592587776,0.4200126003780113,178.81185675292323
14.319429582887484,0.43001290038701157,77.18142180251787
14.652439573187195,0.4400132003960119,126.82653687902759
14.985449563486902,0.45001350040501215,162.3507226080807
15.318459553786612,0.4600138004140124,225.40400556977258
15.651469544086321,0.47001410042301267,38.09527289638289
15.984479534386029,0.48001440043201293,65.60253200968837
16.317489524685737,0.4900147004410132,95.2802706367007
16.650499514985448,0.5000150004500135,220.61598664652976
16.983509505285156,0.5100153004590138,231.23107705671296
17.316519495584863,0.520015600468014,142.43404554130984
17.649529485884575,0.5300159004770143,97.66547840423866
17.982539476184282,0.5400162004860145,52.37776067297352
18.315549466483994,0.5500165004950148,80.13447998835316
18.6485594567837,0.5600168005040151,88.68396632751717
18.98156944708341,0.5700171005130154,87.81864815384527
19.31457943738312,0.5800174005220157,155.58687797449247
19.647589427682828,0.5900177005310159,145.90401326632443
19.98059941798254,0.6000180005400162,203.98150220188086
20.313609408282243,0.6100183005490164,55.10260100224936
20.646619398581954,0.6200186005580167,185.7703640705348
20.979629388881662,0.6300189005670169,151.93112021030336
21.312639379181373,0.6400192005760172,113.86873703069898
21.645649369481085,0.6500195005850176,104.47573089954636
21.97865935978079,0.6600198005940178,72.49487407484456
22.3116693500805,0.6700201006030181,63.534875897452736
22.644679340380208,0.6800204006120183,79.19669032379115
22.97768933067992,0.6900207006210186,58.949525772238786
23.310699320979623,0.7000210006300188,188.1255295297291
23.643709311279334,0.7100213006390191,352.65284717695937
23.976719301579042,0.7200216006480193,207.10249728929688
24.309729291878753,0.7300219006570197,99.57185890372105
24.642739282178464,0.74002220066602,111.2994635966742
24.97574927247817,0.7500225006750202,75.09078130615349
25.30875926277788,0.7600228006840205,102.22920153641921
25.641769253077587,0.7700231006930207,196.10651384354048
25.9747792433773,0.780023400702021,68.8483023102792
26.307789233677006,0.7900237007110212,56.00767100173176
26.640799223976714,0.8000240007200216,310.478539260042
26.973809214276425,0.8100243007290219,187.59411997207516
27.306819204576133,0.8200246007380221,161.53697813288795
27.639829194875844,0.8300249007470224,210.0263578067609
27.972839185175552,0.8400252007560226,213.411948410535
28.30584917547526,0.8500255007650229,86.40893223955067
28.638859165774967,0.8600258007740231,64.5165815075744
28.97186915607468,0.8700261007830234,159.17270039331777
29.30487914637439,0.8800264007920238,66.56106303611477
29.637889136674097,0.890026700801024,121.94870536558034
29.970899126973805,0.9000270008100243,239.71991866363305
30.303909117273513,0.9100273008190245,142.39051395889956
30.636919107573224,0.9200276008280248,106.75427666722055
30.96992909787293,0.930027900837025,171.36809639932054
31.302939088172643,0.9400282008460253,98.00558509776813
31.635949078472347,0.9500285008550255,233.66552245844798
31.968959068772058,0.9600288008640259,402.0356696158969
32.301969059071766,0.9700291008730262,105.60787951823198
32.63497904937147,0.9800294008820264,66.37382766382619
32.96798903967119,0.9900297008910267,45.666486846136344
33.300999029970896,1.000030000900027,262.5995167725721
33.634009020270604,1.0100303009090272,144.6561418033367
33.96701901057031,1.0200306009180276,182.51517678854623
34.30002900087002,1.0300309009270276,175.58641586694193
34.63303899116973,1.040031200936028,292.6878474588633
34.96604898146944,1.0500315009450283,265.3680037202449
35.29905897176915,1.0600318009540286,191.18159371550038
35.63206896206886,1.070032100963029,156.48458783234776
35.965078952368565,1.080032400972029,204.21604763858335
36.29808894266827,1.0900327009810293,285.74805774833106
36.63109893296799,1.1000330009900297,254.20050054260582
36.964108923267695,1.11003330099903,159.62765453267278
37.2971189135674,1.1200336010080303,157.51218700963437
37.63012890386711,1.1300339010170304,108.51520959184799
37.96313889416682,1.1400342010260307,91.08783361949439
38.29614888446653,1.150034501035031,130.73378603249637
38.62915887476624,1.1600348010440313,298.10104426244374
38.96216886506594,1.1700351010530314,245.04837561010484
39.295178855365656,1.1800354010620318,88.3419856478549
39.62818884566536,1.190035701071032,153.5918722307603
39.96119883596508,1.2000360010800324,327.47165855996326
40.294208826264786,1.2100363010890327,311.0955874474757
40.627218816564486,1.2200366010980328,154.44413165259832
40.9602288068642,1.2300369011070331,108.94862897034402
41.29323879716391,1.2400372011160334,82.26649743477678
41.626248787463624,1.2500375011250338,195.5131013314435
41.959258777763324,1.2600378011340339,171.23426187672052
42.29226876806303,1.2700381011430342,89.9836733577293
42.62527875836275,1.2800384011520345,121.61226176309292
42.958288748662454,1.2900387011610348,106.53674684109767
43.29129873896217,1.3000390011700351,177.76278487634522
43.62430872926187,1.3100393011790352,320.95989293988754
43.95731871956158,1.3200396011880355,264.29498247796084
44.29032870986129,1.3300399011970359,77.51764548142646
44.623338700161,1.3400402012060362,353.4009102871161
44.95634869046071,1.3500405012150363,309.5510089244215
45.289358680760415,1.3600408012240366,168.68980718274923
45.62236867106012,1.370041101233037,263.4042096539122
45.95537866135984,1.3800414012420372,334.6509210518946
46.288388651659545,1.3900417012510375,460.2632787337156
46.621398641959246,1.4000420012600376,507.4977171426319
46.95440863225896,1.410042301269038,108.24855585498679
47.28741862255867,1.4200426012780383,116.01902467208212
47.62042861285838,1.4300429012870386,130.10274317282307
47.953438603158084,1.4400432012960387,64.08262441529413
48.28644859345779,1.450043501305039,136.34162440595932
48.619458583757506,1.4600438013140393,221.1341391205441
48.952468574057214,1.4700441013230396,165.04889921613076
49.28547856435693,1.48004440133204,172.59308692274223
49.61848855465663,1.49004470134104,175.30783690684478
49.95149854495634,1.5000450013500404,268.60097966625744
50.28450853525605,1.5100453013590407,182.59337739943405
50.61751852555576,1.520045601368041,220.2888805337735
50.950528515855474,1.5300459013770413,327.5811733078679
51.283538506155175,1.5400462013860414,516.246192570103
51.61654849645488,1.5500465013950417,138.30304274931157
51.9495584867546,1.560046801404042,289.96350143341357
52.282568477054305,1.5700471014130424,214.5631249936286
52.61557846735401,1.5800474014220425,245.69925607354583
52.94858845765372,1.5900477014310428,188.30250697565594
53.28159844795343,1.600048001440043,206.73213691713377
53.61460843825314,1.6100483014490434,449.5538984308835
53.94761842855285,1.6200486014580437,412.11875019751693
54.28062841885256,1.6300489014670438,227.2906839314893
54.613638409152266,1.6400492014760442,250.6806384194654
54.94664839945197,1.6500495014850445,180.800324070403
55.27965838975169,1.6600498014940448,223.3696722072517
55.61266838005139,1.670050101503045,182.31753192489336
55.945678370351104,1.6800504015120452,267.27008661133675
56.27868836065081,1.6900507015210455,216.57520829540016
56.61169835095052,1.7000510015300458,261.6510733107254
56.944708341250234,1.7100513015390462,201.85588183863413
57.277718331549934,1.7200516015480463,254.82706193398926
57.61072832184965,1.7300519015570466,149.51139909389866
57.94373831214936,1.740052201566047,66.17984885921916
58.276748302449064,1.7500525015750472,189.04816292594631
58.60975829274878,1.7600528015840475,303.7533706269356
58.94276828304848,1.7700531015930476,171.78693922781335
59.275778273348195,1.780053401602048,169.43585689461256
59.6087882636479,1.7900537016110483,175.81662973731238
59.94179825394761,1.8000540016200486,133.05970401909065
60.27480824424732,1.8100543016290487,312.15745370675006
60.607818234547025,1.820054601638049,139.4465753955668
60.94082822484674,1.8300549016470493,81.1582153253812
61.27383821514645,1.8400552016560496,191.06308636824582
61.606848205446155,1.85005550166505,185.08903777430857
61.93985819574586,1.86005580167405,332.1558046346844
62.27286818604557,1.8700561016830504,348.37260363090604
62.605878176345286,1.8800564016920507,395.8992424900188
62.93888816664499,1.890056701701051,243.55936850427503
63.271898156944694,1.900057001710051,332.14530936528735
63.60490814724441,1.9100573017190514,279.10875557598456
63.937918137544116,1.9200576017280517,285.2826992904431
64.27092812784383,1.930057901737052,278.3252391008478
64.60393811814353,1.9400582017460524,270.51231499258535
64.93694810844325,1.9500585017550525,95.67304336502778
65.26995809874295,1.9600588017640528,196.3821579163977
